Time [s];Voltage [V];Current [A]
1184.3;13.7;4.999
1184.7;13.7;4.999
1185.1;13.7;4.999
1185.5;13.7;4.999
1186;13.7;4.999
1186.4;13.7;4.999
1186.8;13.7;4.999
1187.2;13.7;4.999
1187.6;13.7;4.999
1188.1;13.7;4.999
1188.5;13.7;4.999
1188.9;13.7;4.999
1189.3;13.7;4.999
1189.7;13.7;4.999
1190.1;13.7;4.999
1190.6;13.7;4.999
1191;13.7;4.999
1191.4;13.7;4.999
1191.8;13.7;4.999
1192.2;13.7;4.999
1192.7;13.7;4.999
1193.1;13.7;4.999
1193.5;13.7;4.999
1193.9;13.7;4.999
1194.3;13.7;4.999
1194.7;13.7;4.999
1195.2;13.7;4.999
1195.6;13.7;4.999
1196;13.7;4.999
1196.4;13.7;4.999
1196.8;13.7;4.999
1197.2;13.7;4.999
1197.7;13.7;4.999
1198.1;13.7;4.999
1198.5;13.7;4.999
1198.9;13.7;4.999
1199.4;13.7;4.999
1199.8;13.7;4.999
1200.2;13.7;4.999
1200.6;13.7;4.999
1201;13.7;4.999
1201.4;13.7;4.999
1201.8;13.7;4.999
1202.3;13.7;4.999
1202.7;13.7;4.999
1203.1;13.7;4.999
1203.5;13.7;4.999
1203.9;13.7;4.999
1204.4;13.7;4.999
1204.8;13.7;4.999
1205.2;13.7;4.999
1205.6;13.7;4.999
1206;13.7;4.999
1206.4;13.7;4.999
1206.9;13.7;4.999
1207.3;13.7;4.999
1207.7;13.7;4.999
1208.1;13.7;4.999
1208.5;13.7;4.999
1209;13.7;4.999
1209.4;13.7;4.999
1209.8;13.7;4.999
1210.2;13.7;4.999
1210.6;13.7;4.999
1211.1;13.7;4.999
1211.5;13.7;4.999
1211.9;13.7;4.999
1212.3;13.7;4.999
1212.7;13.7;4.999
1213.1;13.7;4.999
1213.6;13.7;4.999
1214;13.7;4.999
1214.4;13.7;4.999
1214.8;13.7;4.999
1215.2;13.7;4.999
1215.7;13.7;4.999
1216.1;13.7;4.999
1216.5;13.7;4.999
1216.9;13.7;4.999
1217.3;13.7;4.999
1217.7;13.7;4.999
1218.2;13.7;4.999
1218.6;13.7;4.999
1219;13.7;4.999
1219.4;13.7;4.999
1219.8;13.7;4.999
1220.2;13.7;4.999
1220.7;13.7;4.999
1221.1;13.7;4.999
1221.5;13.7;4.999
1221.9;13.7;4.999
1222.3;13.7;4.999
1222.7;13.7;4.999
1223.2;13.7;4.999
1223.6;13.7;4.999
1224;13.7;4.999
1224.4;13.7;4.999
1224.8;13.7;4.999
1225.2;13.7;4.999
1225.6;13.7;4.999
1226.1;13.7;4.999
1226.5;13.7;4.999
1226.9;13.7;4.999
1227.3;13.7;4.999
1227.7;13.7;4.999
1228.2;13.7;4.999
1228.6;13.7;4.999
1229;13.7;4.999
1229.4;13.7;4.999
1229.8;13.7;4.999
1230.2;13.7;4.999
1230.7;13.7;4.999
1231.1;13.7;4.999
1231.5;13.7;4.999
1231.9;13.7;4.999
1232.3;13.7;4.999
1232.7;13.7;4.999
1233.1;13.7;4.999
1233.6;13.7;4.999
1234;13.7;4.999
1234.4;13.7;4.999
1234.8;13.7;4.999
1235.2;13.7;4.999
1235.7;13.7;4.999
1236.1;13.7;4.999
1236.5;13.7;4.999
1236.9;13.7;4.999
1237.3;13.7;4.999
1237.7;13.7;4.999
1238.1;13.7;4.999
1238.6;13.7;4.999
1239;13.7;4.999
1239.4;13.7;4.999
1239.8;13.7;4.999
1240.2;13.7;4.999
1240.6;13.7;4.999
1241.1;13.7;4.999
1241.5;13.7;4.999
1241.9;13.7;4.999
1242.3;13.7;4.999
1242.7;13.7;4.999
1243.1;13.7;4.999
1243.6;13.7;4.999
1244;13.7;4.999
1244.4;13.7;4.999
1244.8;13.7;4.999
1245.2;13.7;4.999
1245.6;13.7;4.999
1246.1;13.7;4.999
1246.5;13.7;4.999
1246.9;13.7;4.999
1247.3;13.7;4.999
1247.7;13.7;4.999
1248.1;13.7;4.999
1248.5;13.7;4.999
1249;13.7;4.999
1249.4;13.7;4.999
1249.8;13.7;4.999
1250.2;13.7;4.999
1250.6;13.7;4.999
1251.1;13.71;4.999
1251.5;13.71;4.999
1251.9;13.71;4.999
1252.3;13.71;4.999
1252.7;13.71;4.999
1253.1;13.71;4.999
1253.6;13.71;4.999
1254;13.71;4.999
1254.4;13.71;4.999
1254.8;13.71;4.999
1255.2;13.71;4.999
1255.6;13.71;4.999
1256;13.71;4.999
1256.5;13.71;4.999
1256.9;13.71;4.999
1257.3;13.71;4.999
1257.7;13.71;4.999
1258.1;13.71;4.999
1258.5;13.71;4.999
1259;13.71;4.999
1259.4;13.71;4.999
1259.8;13.71;4.999
1260.2;13.71;4.999
1260.6;13.71;4.999
1261;13.71;4.999
1261.5;13.71;4.999
1261.9;13.71;4.999
1262.3;13.71;4.999
1262.7;13.71;4.999
1263.1;13.71;4.999
1263.5;13.71;4.999
1263.9;13.71;4.999
1264.4;13.71;4.999
1264.8;13.71;4.999
1265.2;13.71;4.999
1265.6;13.71;4.999
1266;13.71;4.999
1266.5;13.71;4.999
1266.9;13.71;4.999
1267.3;13.71;4.999
1267.7;13.71;4.999
1268.1;13.71;4.999
1268.6;13.71;4.999
1269;13.71;4.999
1269.4;13.71;4.999
1269.8;13.71;4.999
1270.2;13.71;4.999
1270.6;13.71;4.999
1271.1;13.71;4.999
1271.5;13.71;4.999
1271.9;13.71;4.999
1272.3;13.71;4.999
1272.7;13.71;4.999
1273.1;13.71;4.999
1273.5;13.71;4.999
1274;13.71;4.999
1274.4;13.71;4.999
1274.8;13.71;4.999
1275.2;13.71;4.999
1275.6;13.71;4.999
1276.1;13.71;4.999
1276.5;13.71;4.999
1276.9;13.71;4.999
1277.3;13.71;4.999
1277.7;13.71;4.999
1278.2;13.71;4.999
1278.6;13.71;4.999
1279;13.71;4.999
1279.4;13.71;4.999
1279.8;13.71;4.999
1280.2;13.71;4.999
1280.6;13.71;4.999
1281;13.71;4.999
1281.5;13.71;4.999
1281.9;13.71;4.999
1282.3;13.71;4.999
1282.7;13.71;4.999
1283.1;13.71;4.999
1283.6;13.71;4.999
1284;13.71;4.999
1284.4;13.71;4.999
1284.8;13.71;4.999
1285.2;13.71;4.999
1285.6;13.71;4.999
1286.1;13.71;4.999
1286.5;13.71;4.999
1286.9;13.71;4.999
1287.3;13.71;4.999
1287.7;13.71;4.999
1288.2;13.71;4.999
1288.6;13.71;4.999
1289;13.71;4.999
1289.4;13.71;4.999
1289.8;13.71;4.999
1290.2;13.71;4.999
1290.6;13.71;4.999
1291.1;13.71;4.999
1291.5;13.71;4.999
1291.9;13.71;4.999
1292.3;13.71;4.999
1292.7;13.71;4.999
1293.1;13.71;4.999
1293.6;13.71;4.999
1294;13.71;4.999
1294.4;13.71;4.999
1294.8;13.71;4.999
1295.2;13.71;4.999
1295.6;13.71;4.999
1296.1;13.71;4.999
1296.5;13.71;4.999
1296.9;13.71;4.999
1297.3;13.71;4.999
1297.7;13.71;4.999
1298.2;13.71;4.999
1298.6;13.71;4.999
1299;13.71;4.999
1299.4;13.71;4.999
1299.8;13.71;4.999
1300.2;13.71;4.999
1300.7;13.71;4.999
1301.1;13.71;4.999
1301.5;13.71;4.999
1301.9;13.71;4.999
1302.3;13.71;4.999
1302.8;13.71;4.999
1303.2;13.71;4.999
1303.6;13.71;4.999
1304;13.71;4.999
1304.4;13.71;4.999
1304.8;13.71;4.999
1305.3;13.71;4.999
1305.7;13.71;4.999
1306.1;13.71;4.999
1306.5;13.71;4.999
1306.9;13.71;4.999
1307.4;13.71;4.999
1307.8;13.71;4.999
1308.2;13.71;4.999
1308.6;13.71;4.999
1309;13.71;4.999
1309.4;13.71;4.999
1309.9;13.71;4.999
1310.3;13.71;4.999
1310.7;13.71;4.999
1311.1;13.71;4.999
1311.5;13.71;4.999
1312;13.71;4.999
1312.4;13.71;4.999
1312.8;13.71;4.999
1313.2;13.71;4.999
1313.6;13.71;4.999
1314;13.71;4.999
1314.5;13.71;4.999
1314.9;13.71;4.999
1315.3;13.71;4.999
1315.7;13.71;4.999
1316.1;13.71;4.999
1316.6;13.71;4.999
1317;13.71;4.999
1317.4;13.71;4.999
1317.8;13.71;4.999
1318.2;13.71;4.999
1318.6;13.71;4.999
1319.1;13.71;4.999
1319.5;13.71;4.999
1319.9;13.71;4.999
1320.3;13.71;4.999
1320.7;13.72;4.999
1321.2;13.72;4.999
1321.6;13.72;4.999
1322;13.72;4.999
1322.4;13.72;4.999
1322.8;13.72;4.999
1323.3;13.72;4.999
1323.7;13.72;4.999
1324.1;13.72;4.999
1324.5;13.72;4.999
1324.9;13.72;4.999
1325.3;13.72;4.999
1325.8;13.72;4.999
1326.2;13.72;4.999
1326.6;13.72;4.999
1327;13.72;4.999
1327.4;13.72;4.999
1327.9;13.72;4.999
1328.3;13.72;4.999
1328.7;13.72;4.999
1329.1;13.72;4.999
1329.5;13.72;4.999
1329.9;13.72;4.999
1330.4;13.72;4.999
1330.8;13.72;4.999
1331.2;13.72;4.999
1331.6;13.72;4.999
1332;13.72;4.999
1332.5;13.72;4.999
1332.9;13.72;4.999
1333.3;13.72;4.999
1333.7;13.72;4.999
1334.1;13.72;4.999
1334.5;13.72;4.999
1335;13.72;4.999
1335.4;13.72;4.999
1335.8;13.72;4.999
1336.2;13.72;4.999
1336.6;13.72;4.999
1337;13.72;4.999
1337.5;13.72;4.999
1337.9;13.72;4.999
1338.3;13.72;4.999
1338.7;13.72;4.999
1339.1;13.72;4.999
1339.5;13.72;4.999
1339.9;13.72;4.999
1340.4;13.72;4.999
1340.8;13.72;4.999
1341.2;13.72;4.999
1341.6;13.72;4.999
1342;13.72;4.999
1342.4;13.72;4.999
1342.9;13.72;4.999
1343.3;13.72;4.999
1343.7;13.72;4.999
1344.1;13.72;4.999
1344.5;13.72;4.999
1344.9;13.72;4.999
1345.4;13.72;4.999
1345.8;13.72;4.999
1346.2;13.72;4.999
1346.6;13.72;4.999
1347;13.72;4.999
1347.4;13.72;4.999
1347.9;13.72;4.999
1348.3;13.72;4.999
1348.7;13.72;4.999
1349.1;13.72;4.999
1349.5;13.72;4.999
1349.9;13.72;4.999
1350.4;13.72;4.999
1350.8;13.72;4.999
1351.2;13.72;4.999
1351.6;13.72;4.999
1352;13.72;4.999
1352.4;13.72;4.999
1352.9;13.72;4.999
1353.3;13.72;4.999
1353.7;13.72;4.999
1354.1;13.72;4.999
1354.5;13.72;4.999
1354.9;13.72;4.999
1355.4;13.72;4.999
1355.8;13.72;4.999
1356.2;13.72;4.999
1356.6;13.72;4.999
1357.1;13.72;4.999
1357.5;13.72;4.999
1357.9;13.72;4.999
1358.3;13.72;4.999
1358.7;13.72;4.999
1359.1;13.72;4.999
1359.6;13.72;4.999
1360;13.72;4.999
1360.4;13.72;4.999
1360.8;13.72;4.999
1361.2;13.72;4.999
1361.6;13.72;4.999
1362.1;13.72;4.999
1362.5;13.72;4.999
1362.9;13.72;4.999
1363.3;13.72;4.999
1363.7;13.72;4.999
1364.1;13.72;4.999
1364.6;13.72;4.999
1365;13.72;4.999
1365.4;13.72;4.999
1365.8;13.72;4.999
1366.2;13.72;4.999
1366.7;13.72;4.999
1367.1;13.72;4.999
1367.5;13.72;4.999
1367.9;13.72;4.999
1368.3;13.72;4.999
1368.8;13.72;4.999
1369.2;13.72;4.999
1369.6;13.72;4.999
1370;13.72;4.999
1370.4;13.72;4.999
1370.9;13.72;4.999
1371.3;13.72;4.999
1371.7;13.72;4.999
1372.1;13.72;4.999
1372.5;13.72;4.999
1372.9;13.72;4.999
1373.4;13.72;4.999
1373.8;13.72;4.999
1374.2;13.72;4.999
1374.6;13.72;4.999
1375;13.72;4.999
1375.4;13.72;4.999
1375.9;13.72;4.999
1376.3;13.72;4.999
1376.7;13.72;4.999
1377.1;13.72;4.999
1377.5;13.72;4.999
1378;13.72;4.999
1378.4;13.72;4.999
1378.8;13.72;4.999
1379.2;13.72;4.999
1379.6;13.72;4.999
1380.1;13.72;4.999
1380.5;13.72;4.999
1380.9;13.72;4.999
1381.3;13.72;4.999
1381.7;13.72;4.999
1382.1;13.72;4.999
1382.6;13.72;4.999
1383;13.72;4.999
1383.4;13.72;4.999
1383.8;13.72;4.999
1384.2;13.72;4.999
1384.7;13.72;4.999
1385.1;13.72;4.999
1385.5;13.72;4.999
1385.9;13.72;4.999
1386.3;13.72;4.999
1386.7;13.72;4.999
1387.2;13.72;4.999
1387.6;13.72;4.999
1388;13.72;4.999
1388.4;13.72;4.999
1388.8;13.72;4.999
1389.3;13.72;4.999
1389.7;13.72;4.999
1390.1;13.72;4.999
1390.5;13.72;4.999
1390.9;13.72;4.999
1391.3;13.72;4.999
1391.8;13.72;4.999
1392.2;13.72;4.999
1392.6;13.73;4.999
1393;13.73;4.999
1393.4;13.73;4.999
1393.9;13.73;4.999
1394.3;13.73;4.999
1394.7;13.73;4.999
1395.1;13.73;4.999
1395.5;13.73;4.999
1395.9;13.73;4.999
1396.4;13.73;4.999
1396.8;13.73;4.999
1397.2;13.73;4.999
1397.6;13.73;4.999
1398;13.73;4.999
1398.5;13.73;4.999
1398.9;13.73;4.999
1399.3;13.73;4.999
1399.7;13.73;4.999
1400.1;13.73;4.999
1400.6;13.73;4.999
1401;13.73;4.999
1401.4;13.73;4.999
1401.8;13.73;4.999
1402.2;13.73;4.999
1402.6;13.73;4.999
1403.1;13.73;4.999
1403.5;13.73;4.999
1403.9;13.73;4.999
1404.3;13.73;4.999
1404.8;13.73;4.999
1405.2;13.73;4.999
1405.6;13.73;4.999
1406;13.73;4.999
1406.4;13.73;4.999
1406.8;13.73;4.999
1407.3;13.73;4.999
1407.7;13.73;4.999
1408.1;13.73;4.999
1408.5;13.73;4.999
1408.9;13.73;4.999
1409.3;13.73;4.999
1409.8;13.73;4.999
1410.2;13.73;4.999
1410.6;13.73;4.999
1411;13.73;4.999
1411.4;13.73;4.999
1411.9;13.73;4.999
1412.3;13.73;4.999
1412.7;13.73;4.999
1413.1;13.73;4.999
1413.5;13.73;4.999
1413.9;13.73;4.999
1414.4;13.73;4.999
1414.8;13.73;4.999
1415.2;13.73;4.999
1415.6;13.73;4.999
1416;13.73;4.999
1416.4;13.73;4.999
1416.9;13.73;4.999
1417.3;13.73;4.999
1417.7;13.73;4.999
1418.1;13.73;4.999
1418.5;13.73;4.999
1419;13.73;4.999
1419.4;13.73;4.999
1419.8;13.73;4.999
1420.2;13.73;4.999
1420.6;13.73;4.999
1421.1;13.73;4.999
1421.5;13.73;4.999
1421.9;13.73;4.999
1422.3;13.73;4.999
1422.7;13.73;4.999
1423.2;13.73;4.999
1423.6;13.73;4.999
1424;13.73;4.999
1424.4;13.73;4.999
1424.8;13.73;4.999
1425.2;13.73;4.999
1425.7;13.73;4.999
1426.1;13.73;4.999
1426.5;13.73;4.999
1426.9;13.73;4.999
1427.3;13.73;4.999
1427.7;13.73;4.999
1428.2;13.73;4.999
1428.6;13.73;4.999
1429;13.73;4.999
1429.4;13.73;4.999
1429.8;13.73;4.999
1430.3;13.73;4.999
1430.7;13.73;4.999
1431.1;13.73;4.999
1431.5;13.73;4.999
1431.9;13.73;4.999
1432.4;13.73;4.999
1432.8;13.73;4.999
1433.2;13.73;4.999
1433.6;13.73;4.999
1434;13.73;4.999
1434.5;13.73;4.999
1434.9;13.73;4.999
1435.3;13.73;4.999
1435.7;13.73;4.999
1436.1;13.73;4.999
1436.6;13.73;4.999
1437;13.73;4.999
1437.4;13.73;4.999
1437.8;13.73;4.999
1438.2;13.73;4.999
1438.6;13.73;4.999
1439.1;13.73;4.999
1439.5;13.73;4.999
1439.9;13.73;4.999
1440.3;13.73;4.999
1440.7;13.73;4.999
1441.1;13.73;4.999
1441.6;13.73;4.999
1442;13.73;4.999
1442.4;13.73;4.999
1442.8;13.73;4.999
1443.2;13.73;4.999
1443.6;13.73;4.999
1444.1;13.73;4.999
1444.5;13.73;4.999
1444.9;13.73;4.999
1445.3;13.73;4.999
1445.7;13.73;4.999
1446.2;13.73;4.999
1446.6;13.73;4.999
1447;13.73;4.999
1447.4;13.73;4.999
1447.8;13.73;4.999
1448.2;13.73;4.999
1448.7;13.73;4.999
1449.1;13.73;4.999
1449.5;13.73;4.999
1449.9;13.73;4.999
1450.3;13.74;4.999
1450.8;13.74;4.999
1451.2;13.74;4.999
1451.6;13.74;4.999
1452;13.74;4.999
1452.4;13.74;4.999
1452.8;13.74;4.999
1453.3;13.74;4.999
1453.7;13.74;4.999
1454.1;13.74;4.999
1454.5;13.74;4.999
1454.9;13.74;4.999
1455.4;13.74;4.999
1455.8;13.74;4.999
1456.2;13.74;4.999
1456.6;13.74;4.999
1457;13.74;4.999
1457.4;13.74;4.999
1457.9;13.74;4.999
1458.3;13.74;4.999
1458.7;13.74;4.999
1459.1;13.74;4.999
1459.5;13.74;4.999
1460;13.74;4.999
1460.4;13.74;4.999
1460.8;13.74;4.999
1461.2;13.74;4.999
1461.6;13.74;4.999
1462.1;13.74;4.999
1462.5;13.74;4.999
1462.9;13.74;4.999
1463.3;13.74;4.999
1463.7;13.74;4.999
1464.1;13.74;4.999
1464.6;13.74;4.999
1465;13.74;4.999
1465.4;13.74;4.999
1465.8;13.74;4.999
1466.2;13.74;4.999
1466.7;13.74;4.999
1467.1;13.74;4.999
1467.5;13.74;4.999
1467.9;13.74;4.999
1468.3;13.74;4.999
1468.8;13.74;4.999
1469.2;13.74;4.999
1469.6;13.74;4.999
1470;13.74;4.999
1470.4;13.74;4.999
1470.8;13.74;4.999
1471.3;13.74;4.999
1471.7;13.74;4.999
1472.1;13.74;4.999
1472.5;13.74;4.999
1472.9;13.74;4.999
1473.4;13.74;4.999
1473.8;13.74;4.999
1474.2;13.74;4.999
1474.6;13.74;4.999
1475;13.74;4.999
1475.4;13.74;4.999
1475.9;13.74;4.999
1476.3;13.74;4.999
1476.7;13.74;4.999
1477.1;13.74;4.999
1477.5;13.74;4.999
1478;13.74;4.999
1478.4;13.74;4.999
1478.8;13.74;4.999
1479.2;13.74;4.999
1479.6;13.74;4.999
1480;13.74;4.999
1480.5;13.74;4.999
1480.9;13.74;4.999
1481.3;13.74;4.999
1481.7;13.74;4.999
1482.1;13.74;4.999
1482.6;13.74;4.999
1483;13.74;4.999
1483.4;13.74;4.999
1483.8;13.74;4.999
1484.2;13.74;4.999
1484.7;13.74;4.999
1485.1;13.74;4.999
1485.5;13.74;4.999
1485.9;13.74;4.999
1486.3;13.74;4.999
1486.7;13.74;4.999
1487.2;13.74;4.999
1487.6;13.74;4.999
1488;13.74;4.999
1488.4;13.74;4.999
1488.8;13.74;4.999
1489.3;13.74;4.999
1489.7;13.74;4.999
1490.1;13.74;4.999
1490.5;13.74;4.999
1490.9;13.74;4.999
1491.4;13.74;4.999
1491.8;13.74;4.999
1492.2;13.74;4.999
1492.6;13.74;4.999
1493;13.74;4.999
1493.4;13.74;4.999
1493.9;13.74;4.999
1494.3;13.74;4.999
1494.7;13.74;4.999
1495.1;13.74;4.999
1495.5;13.74;4.999
1496;13.74;4.999
1496.4;13.74;4.999
1496.8;13.74;4.999
1497.2;13.74;4.999
1497.6;13.74;4.999
1498.1;13.74;4.999
1498.5;13.74;4.999
1498.9;13.74;4.999
1499.3;13.74;4.999
1499.7;13.74;4.999
1500.1;13.74;4.999
1500.5;13.74;4.999
1501;13.74;4.999
1501.4;13.74;4.999
1501.8;13.74;4.999
1502.2;13.74;4.999
1502.7;13.74;4.999
1503.1;13.74;4.999
1503.5;13.74;4.999
1503.9;13.74;4.999
1504.3;13.74;4.999
1504.8;13.74;4.999
1505.2;13.74;4.999
1505.6;13.74;4.999
1506;13.74;4.999
1506.4;13.74;4.999
1506.8;13.74;4.999
1507.3;13.74;4.999
1507.7;13.74;4.999
1508.1;13.74;4.999
1508.5;13.75;4.999
1508.9;13.75;4.999
1509.3;13.75;4.999
1509.8;13.75;4.999
1510.2;13.75;4.999
1510.6;13.75;4.999
1511;13.75;4.999
1511.4;13.75;4.999
1511.9;13.75;4.999
1512.3;13.75;4.999
1512.7;13.75;4.999
1513.1;13.75;4.999
1513.5;13.75;4.999
1513.9;13.75;4.999
1514.4;13.75;4.999
1514.8;13.75;4.999
1515.2;13.75;4.999
1515.6;13.75;4.999
1516.1;13.75;4.999
1516.4;13.75;4.999
1516.9;13.75;4.999
1517.3;13.75;4.999
1517.7;13.75;4.999
1518.1;13.75;4.999
1518.6;13.75;4.999
1519;13.75;4.999
1519.4;13.75;4.999
1519.8;13.75;4.999
1520.2;13.75;4.999
1520.6;13.75;4.999
1521.1;13.75;4.999
1521.5;13.75;4.999
1521.9;13.75;4.999
1522.3;13.75;4.999
1522.7;13.75;4.999
1523.1;13.75;4.999
1523.6;13.75;4.999
1524;13.75;4.999
1524.4;13.75;4.999
1524.8;13.75;4.999
1525.2;13.75;4.999
1525.7;13.75;4.999
1526.1;13.75;4.999
1526.5;13.75;4.999
1526.9;13.75;4.999
1527.3;13.75;4.999
1527.8;13.75;4.999
1528.2;13.75;4.999
1528.6;13.75;4.999
1529;13.75;4.999
1529.4;13.75;4.999
1529.8;13.75;4.999
1530.3;13.75;4.999
1530.7;13.75;4.999
1531.1;13.75;4.999
1531.5;13.75;4.999
1531.9;13.75;4.999
1532.4;13.75;4.999
1532.8;13.75;4.999
1533.2;13.75;4.999
1533.6;13.75;4.999
1534;13.75;4.999
1534.5;13.75;4.999
1534.9;13.75;4.999
1535.3;13.75;4.999
1535.7;13.75;4.999
1536.1;13.75;4.999
1536.5;13.75;4.999
1537;13.75;4.999
1537.4;13.75;4.999
1537.8;13.75;4.999
1538.2;13.75;4.999
1538.6;13.75;4.999
1539.1;13.75;4.999
1539.5;13.75;4.999
1539.9;13.75;4.999
1540.3;13.75;4.999
1540.7;13.75;4.999
1541.1;13.75;4.999
1541.6;13.75;4.999
1542;13.75;4.999
1542.4;13.75;4.999
1542.8;13.75;4.999
1543.2;13.75;4.999
1543.6;13.75;4.999
1544.1;13.75;4.999
1544.5;13.75;4.999
1544.9;13.75;4.999
1545.3;13.75;4.999
1545.7;13.75;4.999
1546.2;13.75;4.999
1546.6;13.75;4.999
1547;13.75;4.999
1547.4;13.75;4.999
1547.8;13.75;4.999
1548.2;13.75;4.999
1548.7;13.75;4.999
1549.1;13.75;4.999
1549.5;13.75;4.999
1549.9;13.75;4.999
1550.4;13.75;4.999
1550.8;13.75;4.999
1551.2;13.75;4.999
1551.6;13.75;4.999
1552;13.75;4.999
1552.4;13.75;4.999
1552.9;13.75;4.999
1553.3;13.76;4.999
1553.7;13.76;4.999
1554.1;13.76;4.999
1554.5;13.76;4.999
1554.9;13.76;4.999
1555.4;13.76;4.999
1555.8;13.76;4.999
1556.2;13.76;4.999
1556.6;13.76;4.999
1557;13.76;4.999
1557.5;13.76;4.999
1557.9;13.76;4.999
1558.3;13.76;4.999
1558.7;13.76;4.999
1559.1;13.76;4.999
1559.6;13.76;4.999
1560;13.76;4.999
1560.4;13.76;4.999
1560.8;13.76;4.999
1561.2;13.76;4.999
1561.6;13.76;4.999
1562.1;13.76;4.999
1562.5;13.76;4.999
1562.9;13.76;4.999
1563.3;13.76;4.999
1563.7;13.76;4.999
1564.2;13.76;4.999
1564.6;13.76;4.999
1565;13.76;4.999
1565.4;13.76;4.999
1565.8;13.76;4.999
1566.3;13.76;4.999
1566.7;13.76;4.999
1567.1;13.76;4.999
1567.5;13.76;4.999
1567.9;13.76;4.999
1568.3;13.76;4.999
1568.8;13.76;4.999
1569.2;13.76;4.999
1569.6;13.76;4.999
1570;13.76;4.999
1570.5;13.76;4.999
1570.9;13.76;4.999
1571.3;13.76;4.999
1571.7;13.76;4.999
1572.1;13.76;4.999
1572.5;13.76;4.999
1573;13.76;4.999
1573.4;13.76;4.999
1573.8;13.76;4.999
1574.2;13.76;4.999
1574.6;13.76;4.999
1575;13.76;4.999
1575.5;13.76;4.999
1575.9;13.76;4.999
1576.3;13.76;4.999
1576.7;13.76;4.999
1577.1;13.76;4.999
1577.5;13.76;4.999
1578;13.76;4.999
1578.4;13.76;4.999
1578.8;13.76;4.999
1579.2;13.76;4.999
1579.6;13.76;4.999
1580.1;13.76;4.999
1580.5;13.76;4.999
1580.9;13.76;4.999
1581.3;13.76;4.999
1581.7;13.76;4.999
1582.1;13.76;4.999
1582.6;13.76;4.999
1583;13.76;4.999
1583.4;13.76;4.999
1583.8;13.76;4.999
1584.2;13.76;4.999
1584.7;13.76;4.999
1585.1;13.76;4.999
1585.5;13.76;4.999
1585.9;13.76;4.999
1586.3;13.76;4.999
1586.8;13.76;4.999
1587.2;13.76;4.999
1587.6;13.76;4.999
1588;13.76;4.999
1588.4;13.76;4.999
1588.8;13.76;4.999
1589.3;13.76;4.999
1589.7;13.76;4.999
1590.1;13.76;4.999
1590.5;13.76;4.999
1590.9;13.76;4.999
1591.4;13.76;4.999
1591.8;13.76;4.999
1592.2;13.76;4.999
1592.6;13.76;4.999
1593;13.76;4.999
1593.4;13.76;4.999
1593.9;13.76;4.999
1594.3;13.76;4.999
1594.7;13.76;4.999
1595.1;13.76;4.999
1595.5;13.76;4.999
1596;13.76;4.999
1596.4;13.76;4.999
1596.8;13.76;4.999
1597.2;13.77;4.999
1597.6;13.77;4.999
1598;13.77;4.999
1598.5;13.77;4.999
1598.9;13.77;4.999
1599.3;13.77;4.999
1599.7;13.77;4.999
1600.1;13.77;4.999
1600.5;13.77;4.999
1601;13.77;4.999
1601.4;13.77;4.999
1601.8;13.77;4.999
1602.2;13.77;4.999
1602.6;13.77;4.999
1603.1;13.77;4.999
1603.5;13.77;4.999
1603.9;13.77;4.999
1604.3;13.77;4.999
1604.7;13.77;4.999
1605.1;13.77;4.999
1605.6;13.77;4.999
1606;13.77;4.999
1606.4;13.77;4.999
1606.8;13.77;4.999
1607.2;13.77;4.999
1607.6;13.77;4.999
1608.1;13.77;4.999
1608.5;13.77;4.999
1608.9;13.77;4.999
1609.3;13.77;4.999
1609.7;13.77;4.999
1610.2;13.77;4.999
1610.6;13.77;4.999
1611;13.77;4.999
1611.4;13.77;4.999
1611.8;13.77;4.999
1612.2;13.77;4.999
1612.7;13.77;4.999
1613.1;13.77;4.999
1613.5;13.77;4.999
1613.9;13.77;4.999
1614.3;13.77;4.999
1614.8;13.77;4.999
1615.2;13.77;4.999
1615.6;13.77;4.999
1616;13.77;4.999
1616.4;13.77;4.999
1616.8;13.77;4.999
1617.3;13.77;4.999
1617.7;13.77;4.999
1618.1;13.77;4.999
1618.5;13.77;4.999
1619;13.77;4.999
1619.4;13.77;4.999
1619.8;13.77;4.999
1620.2;13.77;4.999
1620.6;13.77;4.999
1621;13.77;4.999
1621.5;13.77;4.999
1621.9;13.77;4.999
1622.3;13.77;4.999
1622.7;13.77;4.999
1623.1;13.77;4.999
1623.6;13.77;4.999
1624;13.77;4.999
1624.4;13.77;4.999
1624.8;13.77;4.999
1625.2;13.77;4.999
1625.6;13.77;4.999
1626.1;13.77;4.999
1626.5;13.77;4.999
1626.9;13.77;4.999
1627.3;13.77;4.999
1627.7;13.77;4.999
1628.1;13.77;4.999
1628.6;13.77;4.999
1629;13.77;4.999
1629.4;13.77;4.999
1629.8;13.77;4.999
1630.2;13.77;4.999
1630.7;13.77;4.999
1631.1;13.77;4.999
1631.5;13.77;4.999
1631.9;13.77;4.999
1632.3;13.77;4.999
1632.8;13.77;4.999
1633.2;13.77;4.999
1633.6;13.77;4.999
1634;13.77;4.999
1634.4;13.78;4.999
1634.8;13.78;4.999
1635.3;13.78;4.999
1635.7;13.78;4.999
1636.1;13.78;4.999
1636.5;13.78;4.999
1636.9;13.78;4.999
1637.4;13.78;4.999
1637.8;13.78;4.999
1638.2;13.78;4.999
1638.6;13.78;4.999
1639;13.78;4.999
1639.5;13.78;4.999
1639.9;13.78;4.999
