Time [s];Voltage [V];Current [A]
790.9;3.1725;9.9998
791;3.1725;9.9998
791.1;3.1725;9.9998
791.2;3.1725;9.9998
791.3;3.1725;9.9998
791.4;3.1725;9.9998
791.5;3.1725;9.9998
791.6;3.1725;9.9998
791.7;3.1725;9.9998
791.8;3.1725;9.9998
791.9;3.1725;9.9998
792;3.1725;9.9998
792.1;3.1725;9.9998
792.2;3.1725;9.9998
792.3;3.1725;9.9998
792.4;3.1725;9.9998
792.5;3.1725;9.9998
792.6;3.1725;9.9998
792.7;3.1725;9.9998
792.8;3.1725;9.9998
792.9;3.1725;9.9998
793;3.1725;9.9998
793.1;3.1725;9.9998
793.2;3.1725;9.9998
793.3;3.1725;9.9998
793.4;3.1725;9.9998
793.5;3.1725;9.9998
793.6;3.1725;9.9998
793.7;3.1725;9.9998
793.8;3.1725;9.9998
793.9;3.1725;9.9998
794;3.1725;9.9998
794.1;3.1725;9.9998
794.2;3.1725;9.9998
794.3;3.1725;9.9998
794.4;3.1725;9.9998
794.5;3.1725;9.9998
794.6;3.1725;9.9998
794.7;3.1725;9.9998
794.8;3.1725;9.9998
794.9;3.1725;9.9998
795;3.1723;9.9998
795.1;3.1723;9.9998
795.2;3.1723;9.9998
795.3;3.1723;9.9998
795.4;3.1725;9.9998
795.5;3.1725;9.9998
795.6;3.1725;9.9998
795.7;3.1725;9.9998
795.8;3.1723;9.9998
795.9;3.1723;9.9998
796;3.1723;9.9998
796.1;3.1723;9.9998
796.2;3.1723;9.9998
796.3;3.1723;9.9998
796.4;3.1723;9.9998
796.5;3.1723;9.9998
796.6;3.1723;9.9998
796.7;3.1723;9.9998
796.8;3.1723;9.9998
796.9;3.1723;9.9998
797;3.1723;9.9998
797.1;3.1723;9.9998
797.2;3.1723;9.9998
797.3;3.1723;9.9998
797.4;3.1723;9.9998
797.5;3.1723;9.9998
797.6;3.1723;9.9998
797.7;3.1723;9.9998
797.8;3.1723;9.9998
797.9;3.1723;9.9998
798;3.1723;9.9998
798.1;3.1723;9.9998
798.2;3.1723;9.9998
798.3;3.1723;9.9998
798.4;3.1723;9.9998
798.5;3.1723;9.9998
798.6;3.1723;9.9998
798.7;3.1723;9.9998
798.8;3.1723;10
798.9;3.1723;10
799;3.1723;10
799.1;3.1723;10
799.2;3.1723;9.9998
799.3;3.1723;9.9998
799.4;3.1723;9.9998
799.5;3.1723;9.9998
799.6;3.1723;9.9998
799.7;3.1723;9.9998
799.8;3.1723;9.9998
799.9;3.1723;9.9998
800;3.1723;9.9998
800.1;3.1723;9.9998
800.2;3.1723;9.9998
800.3;3.1723;9.9998
800.4;3.1723;9.9998
800.5;3.1723;9.9998
800.6;3.1723;9.9998
800.7;3.1723;9.9998
800.8;3.1723;9.9998
800.9;3.1723;9.9998
801;3.1723;9.9998
801.1;3.1723;9.9998
801.2;3.1723;9.9998
801.3;3.1723;9.9998
801.4;3.1723;9.9998
801.5;3.1723;9.9998
801.6;3.1723;9.9998
801.7;3.1723;9.9998
801.8;3.1723;9.9998
801.9;3.1723;9.9998
802;3.1723;9.9998
802.1;3.1723;9.9998
802.2;3.1723;9.9998
802.3;3.1723;9.9998
802.4;3.1723;9.9998
802.5;3.1723;9.9998
802.6;3.1723;9.9998
802.7;3.1721;9.9998
802.8;3.1721;9.9998
802.9;3.1721;9.9998
803;3.1721;9.9998
803.1;3.1721;9.9998
803.2;3.1721;9.9998
803.3;3.1721;9.9998
803.4;3.1721;9.9998
803.5;3.1721;9.9998
803.6;3.1721;9.9998
803.7;3.1721;9.9998
803.8;3.1721;9.9998
803.9;3.1721;9.9998
804;3.1721;9.9998
804.1;3.1721;9.9998
804.2;3.1721;9.9998
804.3;3.1721;9.9998
804.4;3.1721;9.9998
804.5;3.1721;9.9998
804.6;3.1721;9.9998
804.7;3.1721;9.9998
804.8;3.1721;9.9998
804.9;3.1721;9.9998
805;3.1721;9.9998
805.1;3.1721;9.9998
805.2;3.1721;9.9998
805.3;3.1721;9.9998
805.4;3.1721;9.9998
805.5;3.1721;9.9998
805.6;3.1721;9.9998
805.7;3.1721;9.9998
805.8;3.1721;9.9998
805.9;3.1721;9.9998
806;3.1721;9.9998
806.1;3.1721;9.9998
806.2;3.1721;9.9998
806.3;3.1721;9.9998
806.4;3.1721;9.9998
806.5;3.1721;9.9998
806.6;3.1721;9.9998
806.7;3.1721;9.9998
806.8;3.1721;9.9998
806.9;3.1721;9.9998
807;3.1721;9.9998
807.1;3.1721;9.9998
807.2;3.1721;9.9998
807.3;3.1721;9.9998
807.4;3.1721;9.9998
807.5;3.1721;9.9998
807.6;3.1721;9.9998
807.7;3.1721;9.9998
807.8;3.1721;9.9998
807.9;3.1721;9.9998
808;3.1721;9.9998
808.1;3.1721;9.9998
808.2;3.1721;9.9998
808.3;3.1721;9.9998
808.4;3.1721;9.9998
808.5;3.1721;9.9998
808.6;3.1721;9.9998
808.7;3.1721;9.9998
808.8;3.1721;9.9998
808.9;3.1721;9.9998
809;3.1721;9.9998
809.1;3.1721;9.9998
809.2;3.1721;9.9998
809.3;3.1721;9.9998
809.4;3.1721;9.9998
809.5;3.1721;9.9998
809.6;3.172;9.9998
809.7;3.172;9.9998
809.8;3.172;9.9998
809.9;3.172;9.9998
810;3.172;9.9998
810.1;3.172;9.9998
810.2;3.172;9.9998
810.3;3.172;9.9998
810.4;3.172;9.9998
810.5;3.172;9.9998
810.6;3.172;9.9998
810.7;3.172;9.9998
810.8;3.172;9.9998
810.9;3.172;9.9998
811;3.172;9.9998
811.1;3.172;9.9998
811.2;3.172;9.9998
811.3;3.172;9.9998
811.4;3.172;9.9998
811.5;3.172;9.9998
811.6;3.172;9.9998
811.7;3.172;9.9998
811.8;3.172;9.9998
811.9;3.172;9.9998
812;3.172;9.9998
812.1;3.172;9.9998
812.2;3.172;9.9998
812.3;3.172;9.9998
812.4;3.172;9.9998
812.5;3.172;9.9998
812.6;3.172;9.9998
812.7;3.172;9.9998
812.8;3.172;9.9998
812.9;3.172;9.9998
813;3.172;9.9998
813.1;3.172;9.9998
813.2;3.172;9.9998
813.3;3.172;9.9998
813.4;3.172;9.9998
813.5;3.172;9.9998
813.6;3.172;9.9998
813.7;3.172;9.9998
813.8;3.172;9.9998
813.9;3.172;9.9998
814;3.172;9.9998
814.1;3.172;9.9998
814.2;3.172;9.9998
814.3;3.172;9.9998
814.4;3.172;9.9998
814.5;3.172;9.9998
814.6;3.172;9.9998
814.7;3.172;9.9998
814.8;3.172;9.9998
814.9;3.172;9.9998
815;3.172;9.9998
815.1;3.172;9.9998
815.2;3.172;9.9998
815.3;3.172;9.9998
815.4;3.172;9.9998
815.5;3.172;9.9998
815.6;3.172;9.9998
815.7;3.172;9.9998
815.8;3.172;9.9998
815.9;3.172;9.9998
816;3.172;9.9998
816.1;3.172;9.9998
816.2;3.172;9.9998
816.3;3.172;9.9998
816.4;3.172;9.9998
816.5;3.172;9.9998
816.6;3.172;9.9998
816.7;3.172;9.9998
816.8;3.172;9.9998
816.9;3.1718;9.9998
817;3.1718;9.9998
817.1;3.1718;9.9998
817.2;3.1718;9.9998
817.3;3.1718;9.9998
817.4;3.1718;9.9998
817.5;3.1718;9.9998
817.6;3.1718;9.9998
817.7;3.1718;9.9998
817.8;3.1718;9.9998
817.9;3.1718;9.9998
818;3.1718;9.9998
818.1;3.1718;9.9998
818.2;3.1718;9.9998
818.3;3.1718;9.9998
818.4;3.1718;9.9998
818.5;3.1718;9.9998
818.6;3.1718;9.9998
818.7;3.1718;9.9998
818.8;3.1718;9.9998
818.9;3.1718;9.9998
819;3.1718;9.9998
819.1;3.1718;9.9998
819.2;3.1718;9.9998
819.3;3.1718;9.9998
819.4;3.1718;9.9998
819.5;3.1718;9.9998
819.6;3.1718;9.9998
819.7;3.1718;9.9998
819.8;3.1718;9.9998
819.9;3.1718;9.9998
820;3.1718;9.9998
820.1;3.1718;9.9998
820.2;3.1718;9.9998
820.3;3.1718;9.9998
820.4;3.1718;9.9998
820.5;3.1718;9.9998
820.6;3.1718;9.9998
820.7;3.1718;9.9998
820.8;3.1718;9.9998
820.9;3.1718;9.9998
821;3.1718;9.9998
821.1;3.1718;9.9998
821.2;3.1718;9.9998
821.3;3.1718;9.9998
821.4;3.1718;9.9998
821.5;3.1718;9.9998
821.6;3.1718;9.9998
821.7;3.1718;9.9998
821.8;3.1718;9.9998
821.9;3.1718;9.9998
822;3.1718;9.9998
822.1;3.1718;9.9998
822.2;3.1718;9.9998
822.3;3.1718;9.9998
822.4;3.1718;9.9998
822.5;3.1718;9.9998
822.6;3.1718;9.9998
822.7;3.1718;9.9998
822.8;3.1718;9.9998
822.9;3.1718;9.9998
823;3.1718;9.9998
823.1;3.1718;9.9998
823.2;3.1718;9.9998
823.3;3.1718;9.9998
823.4;3.1718;9.9998
823.5;3.1718;9.9998
823.6;3.1718;9.9998
823.7;3.1717;9.9998
823.8;3.1717;9.9998
823.9;3.1717;9.9998
824;3.1717;9.9998
824.1;3.1717;9.9998
824.2;3.1717;9.9998
824.3;3.1717;9.9998
824.4;3.1717;9.9998
824.5;3.1717;9.9998
824.6;3.1717;9.9998
824.7;3.1717;9.9998
824.8;3.1717;9.9998
824.9;3.1717;9.9998
825;3.1717;9.9998
825.1;3.1717;9.9998
825.2;3.1717;9.9998
825.3;3.1717;9.9998
825.4;3.1717;9.9998
825.5;3.1717;9.9998
825.6;3.1717;9.9998
825.7;3.1717;9.9998
825.8;3.1717;9.9998
825.9;3.1717;9.9998
826;3.1717;9.9998
826.1;3.1717;9.9998
826.2;3.1717;9.9998
826.3;3.1717;9.9998
826.4;3.1717;9.9998
826.5;3.1717;9.9998
826.6;3.1717;9.9998
826.7;3.1717;9.9998
826.8;3.1717;9.9998
826.9;3.1717;9.9998
827;3.1717;9.9998
827.1;3.1717;9.9998
827.2;3.1717;9.9998
827.3;3.1717;9.9998
827.4;3.1717;9.9998
827.5;3.1717;9.9998
827.6;3.1717;9.9998
827.7;3.1717;9.9998
827.8;3.1717;9.9998
827.9;3.1717;9.9998
828;3.1717;9.9998
828.1;3.1717;9.9998
828.2;3.1717;9.9998
828.3;3.1717;9.9998
828.4;3.1717;9.9998
828.5;3.1717;9.9998
828.6;3.1717;9.9998
828.7;3.1717;9.9998
828.8;3.1717;9.9998
828.9;3.1717;9.9998
829;3.1717;9.9998
829.1;3.1717;9.9998
829.2;3.1717;9.9998
829.3;3.1717;9.9998
829.4;3.1717;9.9998
829.5;3.1717;9.9998
829.6;3.1717;9.9998
829.7;3.1717;9.9998
829.8;3.1717;9.9998
829.9;3.1717;9.9998
830;3.1717;9.9998
830.1;3.1717;9.9998
830.2;3.1717;9.9998
830.3;3.1717;9.9998
830.4;3.1717;9.9998
830.5;3.1717;9.9998
830.6;3.1715;9.9998
830.7;3.1715;9.9998
830.8;3.1715;9.9998
830.9;3.1715;9.9998
831;3.1715;9.9998
831.1;3.1715;9.9998
831.2;3.1715;9.9998
831.3;3.1715;9.9998
831.4;3.1715;9.9998
831.5;3.1715;9.9998
831.6;3.1715;9.9998
831.7;3.1715;9.9998
831.8;3.1715;9.9998
831.9;3.1715;9.9998
832;3.1715;9.9998
832.1;3.1715;9.9998
832.2;3.1715;9.9998
832.3;3.1715;9.9998
832.4;3.1715;9.9998
832.5;3.1715;9.9998
832.6;3.1715;9.9998
832.7;3.1715;9.9998
832.8;3.1715;9.9998
832.9;3.1715;9.9998
833;3.1715;9.9998
833.1;3.1715;9.9998
833.2;3.1715;9.9998
833.3;3.1715;9.9998
833.4;3.1715;9.9998
833.5;3.1715;9.9998
833.6;3.1715;9.9998
833.7;3.1715;9.9998
833.8;3.1715;9.9998
833.9;3.1715;9.9998
834;3.1715;9.9998
834.1;3.1715;9.9998
834.2;3.1715;9.9998
834.3;3.1715;9.9998
834.4;3.1715;9.9998
834.5;3.1715;9.9998
834.6;3.1715;9.9998
834.7;3.1715;9.9998
834.8;3.1715;9.9998
834.9;3.1715;9.9998
835;3.1715;9.9998
835.1;3.1715;9.9998
835.2;3.1715;9.9998
835.3;3.1715;9.9998
835.4;3.1715;9.9998
835.5;3.1715;9.9998
835.6;3.1715;9.9998
835.7;3.1715;9.9998
835.8;3.1715;9.9998
835.9;3.1715;9.9998
836;3.1715;9.9998
836.1;3.1715;9.9998
836.2;3.1715;9.9998
836.3;3.1715;9.9998
836.4;3.1715;9.9998
836.5;3.1715;9.9998
836.6;3.1715;9.9998
836.7;3.1715;9.9998
836.8;3.1715;9.9998
836.9;3.1715;9.9998
837;3.1715;9.9998
837.1;3.1715;9.9998
837.2;3.1715;9.9998
837.3;3.1715;9.9998
837.4;3.1715;9.9998
837.5;3.1714;9.9998
837.6;3.1714;9.9998
837.7;3.1714;9.9998
837.8;3.1714;9.9998
837.9;3.1714;9.9998
838;3.1714;9.9998
838.1;3.1714;9.9998
838.2;3.1714;9.9998
838.3;3.1714;9.9998
838.4;3.1714;9.9998
838.5;3.1714;9.9998
838.6;3.1714;9.9998
838.7;3.1714;9.9998
838.8;3.1714;9.9998
838.9;3.1714;9.9998
839;3.1714;9.9998
839.1;3.1714;9.9998
839.2;3.1714;9.9998
839.3;3.1714;9.9998
839.4;3.1714;9.9998
839.5;3.1714;9.9998
839.6;3.1714;9.9998
839.7;3.1714;9.9998
839.8;3.1714;9.9998
839.9;3.1714;9.9998
840;3.1714;9.9998
840.1;3.1714;9.9998
840.2;3.1714;9.9998
840.3;3.1714;9.9998
840.4;3.1714;9.9998
840.5;3.1714;9.9998
840.6;3.1714;9.9998
840.7;3.1714;9.9998
840.8;3.1714;9.9998
840.9;3.1714;9.9998
841;3.1714;9.9998
841.1;3.1714;9.9998
841.2;3.1714;9.9998
841.3;3.1714;9.9998
841.4;3.1714;9.9998
841.5;3.1714;9.9998
841.6;3.1714;9.9998
841.7;3.1714;9.9998
841.8;3.1714;9.9998
841.9;3.1714;9.9998
842;3.1714;9.9998
842.1;3.1714;9.9998
842.2;3.1714;9.9998
842.3;3.1714;9.9998
842.4;3.1714;9.9998
842.5;3.1714;9.9998
842.6;3.1714;9.9998
842.7;3.1714;9.9998
842.8;3.1714;9.9998
842.9;3.1714;9.9998
843;3.1714;9.9998
843.1;3.1714;9.9998
843.2;3.1714;9.9998
843.3;3.1714;9.9998
843.4;3.1714;9.9998
843.5;3.1714;9.9998
843.6;3.1714;9.9998
843.7;3.1714;9.9998
843.8;3.1714;9.9998
843.9;3.1714;9.9998
844;3.1714;9.9998
844.1;3.1714;9.9998
844.2;3.1714;9.9998
844.3;3.1712;9.9998
844.4;3.1712;9.9998
844.5;3.1712;9.9998
844.6;3.1712;9.9998
844.7;3.1712;9.9998
844.8;3.1712;9.9998
844.9;3.1712;9.9998
845;3.1712;9.9998
845.1;3.1712;9.9998
845.2;3.1712;9.9998
845.3;3.1712;9.9998
845.4;3.1712;9.9998
845.5;3.1712;9.9998
845.6;3.1712;9.9998
845.7;3.1712;9.9998
845.8;3.1712;9.9998
845.9;3.1712;9.9998
846;3.1712;9.9998
846.1;3.1712;9.9998
846.2;3.1712;9.9998
846.3;3.1712;9.9998
846.4;3.1712;9.9998
846.5;3.1712;9.9998
846.6;3.1712;9.9998
846.7;3.1712;9.9998
846.8;3.1712;9.9998
846.9;3.1712;9.9998
847;3.1712;9.9998
847.1;3.1712;9.9998
847.2;3.1712;9.9998
847.3;3.1712;9.9998
847.4;3.1712;9.9998
847.5;3.1712;9.9998
847.6;3.1712;9.9998
847.7;3.1712;9.9998
847.8;3.1712;9.9998
847.9;3.1712;9.9998
848;3.1712;9.9998
848.1;3.1712;9.9998
848.2;3.1712;9.9998
848.3;3.1712;9.9998
848.4;3.1712;9.9998
848.5;3.1712;9.9998
848.6;3.1712;9.9998
848.7;3.1712;9.9998
848.8;3.1712;9.9998
848.9;3.1712;9.9998
849;3.1712;9.9998
849.1;3.1712;9.9998
849.2;3.1712;9.9998
849.3;3.1712;9.9998
849.4;3.1712;9.9998
849.5;3.1712;9.9998
849.6;3.1712;9.9998
849.7;3.1712;9.9998
849.8;3.1712;9.9998
849.9;3.1712;9.9998
850;3.1712;9.9998
850.1;3.1712;9.9998
850.2;3.1712;9.9998
850.3;3.1712;9.9998
850.4;3.1712;9.9998
850.5;3.1712;9.9998
850.6;3.1712;9.9998
850.7;3.1712;9.9998
850.8;3.1712;9.9998
850.9;3.1712;9.9998
851;3.1712;9.9998
851.1;3.1712;9.9998
851.2;3.1712;9.9998
851.3;3.1712;9.9998
851.4;3.1712;9.9998
851.5;3.1712;9.9998
851.6;3.171;9.9998
851.7;3.171;9.9998
851.8;3.171;9.9998
851.9;3.171;9.9998
852;3.171;9.9998
852.1;3.171;9.9998
852.2;3.171;9.9998
852.3;3.171;9.9998
852.4;3.171;9.9998
852.5;3.171;9.9998
852.6;3.171;9.9998
852.7;3.171;9.9998
852.8;3.171;9.9998
852.9;3.171;9.9998
853;3.171;9.9998
853.1;3.171;9.9998
853.2;3.171;9.9998
853.3;3.171;9.9998
853.4;3.171;9.9998
853.5;3.171;9.9998
853.6;3.171;9.9998
853.7;3.171;9.9998
853.8;3.171;9.9998
853.9;3.171;9.9998
854;3.171;9.9998
854.1;3.171;9.9998
854.2;3.171;9.9998
854.3;3.171;9.9998
854.4;3.171;9.9998
854.5;3.171;9.9998
854.6;3.171;9.9998
854.7;3.171;9.9998
854.8;3.171;9.9998
854.9;3.171;9.9998
855;3.171;9.9998
855.1;3.171;9.9998
855.2;3.171;9.9998
855.3;3.171;9.9998
855.4;3.171;9.9998
855.5;3.171;9.9998
855.6;3.171;9.9998
855.7;3.171;9.9998
855.8;3.171;9.9998
855.9;3.171;9.9998
856;3.171;9.9998
856.1;3.171;9.9998
856.2;3.171;9.9998
856.3;3.171;9.9998
856.4;3.171;9.9998
856.5;3.171;9.9998
856.6;3.171;9.9998
856.7;3.171;9.9998
856.8;3.171;9.9998
856.9;3.171;9.9998
857;3.171;9.9998
857.1;3.171;9.9998
857.2;3.171;9.9998
857.3;3.171;9.9998
857.4;3.171;9.9998
857.5;3.171;9.9998
857.6;3.171;9.9998
857.7;3.171;9.9998
857.8;3.171;9.9998
857.9;3.171;9.9998
858;3.171;9.9998
858.1;3.1709;9.9998
858.2;3.1709;9.9998
858.3;3.1709;9.9998
858.4;3.1709;9.9998
858.5;3.1709;9.9998
858.6;3.1709;10
858.7;3.1709;10
858.8;3.1709;10
858.9;3.1709;10
859;3.1709;9.9998
859.1;3.1709;9.9998
859.2;3.1709;9.9998
859.3;3.1709;9.9998
859.4;3.1709;9.9998
859.5;3.1709;9.9998
859.6;3.1709;9.9998
859.7;3.1709;9.9998
859.8;3.1709;9.9998
859.9;3.1709;9.9998
860;3.1709;9.9998
860.1;3.1709;9.9998
860.2;3.1709;9.9998
860.3;3.1709;9.9998
860.4;3.1709;9.9998
860.5;3.1709;9.9998
860.6;3.1709;9.9998
860.7;3.1709;9.9998
860.8;3.1709;9.9998
860.9;3.1709;9.9998
861;3.1709;9.9998
861.1;3.1709;9.9998
861.2;3.1709;9.9998
861.3;3.1709;9.9998
861.4;3.1709;9.9998
861.5;3.1709;9.9998
861.6;3.1709;9.9998
861.7;3.1709;9.9998
861.8;3.1709;9.9998
861.9;3.1709;9.9998
862;3.1709;9.9998
862.1;3.1709;9.9998
862.2;3.1709;9.9998
862.3;3.1709;9.9998
862.4;3.1709;9.9998
862.5;3.1709;9.9998
862.6;3.1709;9.9998
862.7;3.1709;9.9998
862.8;3.1709;9.9998
862.9;3.1709;9.9998
863;3.1709;9.9998
863.1;3.1709;9.9998
863.2;3.1709;9.9998
863.3;3.1709;9.9998
863.4;3.1709;9.9998
863.5;3.1709;9.9998
863.6;3.1709;9.9998
863.7;3.1707;9.9998
863.8;3.1707;9.9998
863.9;3.1707;9.9998
864;3.1707;9.9998
864.1;3.1707;9.9998
864.2;3.1707;9.9998
864.3;3.1707;9.9998
864.4;3.1707;9.9998
864.5;3.1707;9.9998
864.6;3.1707;9.9998
864.7;3.1707;9.9998
864.8;3.1707;9.9998
864.9;3.1707;9.9998
865;3.1707;9.9998
865.1;3.1707;9.9998
865.2;3.1707;9.9998
865.3;3.1707;9.9998
865.4;3.1707;9.9998
865.5;3.1707;9.9998
865.6;3.1707;9.9998
865.7;3.1707;9.9998
865.8;3.1707;9.9998
865.9;3.1707;9.9998
866;3.1707;9.9998
866.1;3.1707;9.9998
866.2;3.1707;9.9998
866.3;3.1707;9.9998
866.4;3.1707;9.9998
866.5;3.1707;9.9998
866.6;3.1707;9.9998
866.7;3.1707;9.9998
866.8;3.1707;9.9998
866.9;3.1707;9.9998
867;3.1707;9.9998
867.1;3.1707;9.9998
867.2;3.1707;9.9998
867.3;3.1707;9.9998
867.4;3.1707;9.9998
867.5;3.1707;9.9998
867.6;3.1707;9.9998
867.7;3.1707;9.9998
867.8;3.1707;9.9998
867.9;3.1707;9.9998
868;3.1707;9.9998
868.1;3.1707;9.9998
868.2;3.1707;9.9998
868.3;3.1707;9.9998
868.4;3.1707;9.9998
868.5;3.1707;9.9998
868.6;3.1707;9.9998
868.7;3.1707;9.9998
868.8;3.1707;9.9998
868.9;3.1707;9.9998
869;3.1707;9.9998
869.1;3.1707;9.9998
869.2;3.1707;9.9998
869.3;3.1707;9.9998
869.4;3.1707;9.9998
869.5;3.1707;9.9998
869.6;3.1707;9.9998
869.7;3.1707;9.9998
869.8;3.1707;9.9998
869.9;3.1707;9.9998
870;3.1707;9.9998
870.1;3.1707;9.9998
870.2;3.1707;9.9998
870.3;3.1707;9.9998
870.4;3.1707;9.9998
870.5;3.1707;9.9998
870.6;3.1707;9.9998
870.7;3.1707;9.9998
870.8;3.1707;9.9998
870.9;3.1707;9.9998
871;3.1706;9.9998
871.1;3.1706;9.9998
871.2;3.1706;9.9998
871.3;3.1706;9.9998
871.4;3.1706;9.9998
871.5;3.1706;9.9998
871.6;3.1706;9.9998
871.7;3.1706;9.9998
871.8;3.1706;9.9998
871.9;3.1706;9.9998
872;3.1706;9.9998
872.1;3.1706;9.9998
872.2;3.1706;9.9998
872.3;3.1706;9.9998
872.4;3.1706;9.9998
872.5;3.1706;9.9998
872.6;3.1706;9.9998
872.7;3.1706;9.9998
872.8;3.1706;9.9998
872.9;3.1706;9.9998
873;3.1706;9.9998
873.1;3.1706;9.9998
873.2;3.1706;9.9998
873.3;3.1706;9.9998
873.4;3.1706;9.9998
873.5;3.1706;9.9998
873.6;3.1706;9.9998
873.7;3.1706;9.9998
873.8;3.1706;9.9998
873.9;3.1706;9.9998
874;3.1706;9.9998
874.1;3.1706;9.9998
874.2;3.1706;9.9998
874.3;3.1706;9.9998
874.4;3.1706;9.9998
874.5;3.1706;9.9998
874.6;3.1706;9.9998
874.7;3.1706;9.9998
874.8;3.1706;9.9998
874.9;3.1706;9.9998
875;3.1706;9.9998
875.1;3.1706;9.9998
875.2;3.1706;9.9998
875.3;3.1706;9.9998
875.4;3.1706;9.9998
875.5;3.1706;9.9998
875.6;3.1706;9.9998
875.7;3.1706;9.9998
875.8;3.1706;9.9998
875.9;3.1706;9.9998
876;3.1706;9.9998
876.1;3.1706;9.9998
876.2;3.1706;9.9998
876.3;3.1706;9.9998
876.4;3.1706;9.9998
876.5;3.1706;9.9998
876.6;3.1706;9.9998
876.7;3.1706;9.9998
876.8;3.1706;9.9998
876.9;3.1706;9.9998
877;3.1706;9.9998
877.1;3.1704;9.9998
877.2;3.1704;9.9998
877.3;3.1704;9.9998
877.4;3.1704;9.9998
877.5;3.1704;9.9998
877.6;3.1704;9.9998
877.7;3.1704;9.9998
877.8;3.1704;9.9998
877.9;3.1704;9.9998
878;3.1704;9.9998
878.1;3.1704;9.9998
878.2;3.1704;9.9998
878.3;3.1704;9.9998
878.4;3.1704;9.9998
878.5;3.1704;9.9998
878.6;3.1704;9.9998
878.7;3.1704;9.9998
878.8;3.1704;9.9998
878.9;3.1704;9.9998
879;3.1704;9.9998
879.1;3.1704;9.9998
879.2;3.1704;9.9998
879.3;3.1704;9.9998
879.4;3.1704;9.9998
879.5;3.1704;9.9998
879.6;3.1704;9.9998
879.7;3.1704;9.9998
879.8;3.1704;9.9998
879.9;3.1704;9.9998
880;3.1704;9.9998
880.1;3.1704;9.9998
880.2;3.1704;9.9998
880.3;3.1704;9.9998
880.4;3.1704;9.9998
880.5;3.1704;9.9998
880.6;3.1704;9.9998
880.7;3.1704;9.9998
880.8;3.1704;9.9998
880.9;3.1704;9.9998
881;3.1704;9.9998
881.1;3.1704;9.9998
881.2;3.1704;9.9998
881.3;3.1704;9.9998
881.4;3.1704;9.9998
881.5;3.1704;9.9998
881.6;3.1704;9.9998
881.7;3.1704;9.9998
881.8;3.1704;9.9998
881.9;3.1704;9.9998
882;3.1704;9.9998
882.1;3.1704;9.9998
882.2;3.1704;9.9998
882.3;3.1703;9.9998
882.4;3.1703;9.9998
882.5;3.1703;9.9998
882.6;3.1703;9.9998
882.7;3.1703;9.9998
882.8;3.1703;9.9998
882.9;3.1703;9.9998
883;3.1703;9.9998
883.1;3.1703;9.9998
883.2;3.1703;9.9998
883.3;3.1703;9.9998
883.4;3.1703;9.9998
883.5;3.1703;9.9998
883.6;3.1703;9.9998
883.7;3.1703;9.9998
883.8;3.1703;9.9998
883.9;3.1703;9.9998
884;3.1703;9.9998
884.1;3.1703;9.9998
884.2;3.1703;9.9998
884.3;3.1703;9.9998
884.4;3.1703;9.9998
884.5;3.1703;9.9998
884.6;3.1703;9.9998
884.7;3.1703;9.9998
884.8;3.1703;9.9998
884.9;3.1703;9.9998
885;3.1703;9.9998
885.1;3.1703;9.9998
885.2;3.1703;9.9998
885.3;3.1703;9.9998
885.4;3.1703;9.9998
885.5;3.1703;9.9998
885.6;3.1703;9.9998
885.7;3.1703;9.9998
885.8;3.1703;9.9998
885.9;3.1703;9.9998
886;3.1703;9.9998
886.1;3.1703;9.9998
886.2;3.1703;9.9998
886.3;3.1703;9.9998
886.4;3.1703;9.9998
886.5;3.1703;9.9998
886.6;3.1703;9.9998
886.7;3.1703;9.9998
886.8;3.1703;9.9998
886.9;3.1703;9.9998
887;3.1703;9.9998
887.1;3.1703;9.9998
887.2;3.1703;9.9998
887.3;3.1703;9.9998
887.4;3.1703;9.9998
887.5;3.1703;9.9998
887.6;3.1703;9.9998
887.7;3.1703;9.9998
887.8;3.1703;9.9998
887.9;3.1703;9.9998
888;3.1703;9.9998
888.1;3.1703;9.9998
888.2;3.1703;9.9998
888.3;3.1703;9.9998
888.4;3.1703;9.9998
888.5;3.1703;9.9998
888.6;3.1703;9.9998
888.7;3.1703;9.9998
888.8;3.1701;9.9998
888.9;3.1701;9.9998
889;3.1701;9.9998
889.1;3.1701;9.9998
889.2;3.1701;9.9998
889.3;3.1701;9.9998
889.4;3.1701;9.9998
889.5;3.1701;9.9998
889.6;3.1701;9.9998
889.7;3.1701;9.9998
889.8;3.1701;9.9998
889.9;3.1701;9.9998
890;3.1701;9.9998
890.1;3.1701;9.9998
890.2;3.1701;9.9998
890.3;3.1701;9.9998
890.4;3.1701;9.9998
890.5;3.1701;9.9998
890.6;3.1701;9.9998
890.7;3.1701;9.9998
890.8;3.1701;9.9998
890.9;3.1701;9.9998
891;3.1701;9.9998
891.1;3.1701;9.9998
891.2;3.1701;9.9998
891.3;3.1701;9.9998
891.4;3.1701;9.9998
891.5;3.1701;9.9998
891.6;3.1701;9.9998
891.7;3.1701;9.9998
891.8;3.1701;9.9998
891.9;3.1701;9.9998
892;3.1701;9.9998
892.1;3.1701;9.9998
892.2;3.1701;9.9998
892.3;3.1701;9.9998
892.4;3.1701;9.9998
892.5;3.1701;9.9998
892.6;3.1701;9.9998
892.7;3.1701;9.9998
892.8;3.1701;9.9998
892.9;3.1701;9.9998
893;3.1701;9.9998
893.1;3.1701;9.9998
893.2;3.1701;9.9998
893.3;3.1701;9.9998
