Time [s];Voltage [V];Current [A]
3192;12.732;10.5
3192.5;12.732;10.5
3193;12.732;10.5
3193.5;12.732;10.5
3194;12.732;10.5
3194.5;12.732;10.5
3195;12.732;10.5
3195.5;12.732;10.5
3196;12.732;10.5
3196.5;12.732;10.5
3197;12.732;10.5
3197.5;12.732;10.5
3198;12.732;10.5
3198.5;12.731;10.5
3199;12.725;10.5
3199.5;12.725;10.5
3200;12.727;10.5
3200.5;12.727;10.5
3201;12.728;10.5
3201.5;12.729;10.5
3202;12.729;10.5
3202.5;12.729;10.5
3203;12.729;10.5
3203.5;12.729;10.5
3204;12.729;10.5
3204.5;12.729;10.5
3205;12.729;10.5
3205.5;12.73;10.5
3206;12.73;10.5
3206.5;12.73;10.5
3207;12.73;10.5
3207.5;12.73;10.5
3208;12.731;10.5
3208.5;12.731;10.5
3209;12.731;10.5
3209.5;12.731;10.5
3210;12.731;10.5
3210.5;12.731;10.5
3211;12.731;10.5
3211.5;12.731;10.5
3212;12.731;10.5
3212.5;12.731;10.5
3213;12.73;10.5
3213.5;12.73;10.5
3214;12.73;10.5
3214.5;12.73;10.5
3215;12.731;10.5
3215.5;12.731;10.5
3216;12.731;10.5
3216.5;12.731;10.5
3217;12.731;10.5
3217.5;12.731;10.5
3218;12.731;10.5
3218.5;12.731;10.5
3219;12.731;10.5
3219.5;12.731;10.5
3220;12.731;10.5
3220.5;12.731;10.5
3221;12.731;10.5
3221.5;12.731;10.5
3222;12.731;10.5
3222.5;12.731;10.5
3223;12.731;10.5
3223.5;12.731;10.5
3224;12.731;10.5
3224.5;12.731;10.5
3225;12.731;10.5
3225.5;12.731;10.5
3226;12.731;10.5
3226.5;12.731;10.5
3227;12.731;10.5
3227.5;12.731;10.5
3228;12.731;10.5
3228.5;12.731;10.5
3229;12.73;10.5
3229.5;12.73;10.5
3230;12.73;10.5
3230.5;12.73;10.5
3231;12.73;10.5
3231.5;12.73;10.5
3232;12.73;10.5
3232.5;12.73;10.5
3233;12.73;10.5
3233.5;12.73;10.5
3234;12.73;10.5
3234.5;12.73;10.5
3235;12.73;10.5
3235.5;12.73;10.5
3236;12.73;10.5
3236.5;12.73;10.5
3237;12.73;10.5
3237.5;12.73;10.5
3238;12.73;10.5
3238.5;12.73;10.5
3239;12.73;10.5
3239.5;12.73;10.5
3240;12.73;10.5
3240.5;12.73;10.5
3241;12.73;10.5
3241.5;12.73;10.5
3242;12.73;10.5
3242.5;12.73;10.5
3243;12.73;10.5
3243.5;12.73;10.5
3244;12.73;10.5
3244.5;12.73;10.5
3245;12.73;10.5
3245.5;12.73;10.5
3246;12.729;10.5
3246.5;12.727;10.5
3247;12.722;10.5
3247.5;12.721;10.5
3248;12.72;10.5
3248.5;12.723;10.5
3249;12.723;10.5
3249.5;12.722;10.5
3250;12.724;10.5
3250.5;12.725;10.5
3251;12.725;10.5
3251.5;12.725;10.5
3252;12.725;10.5
3252.5;12.725;10.5
3253;12.725;10.5
3253.5;12.726;10.5
3254;12.726;10.5
3254.5;12.726;10.5
3255;12.726;10.5
3255.5;12.726;10.5
3256;12.726;10.5
3256.5;12.726;10.5
3257;12.727;10.5
3257.5;12.727;10.5
3258;12.726;10.5
3258.5;12.726;10.5
3259;12.726;10.5
3259.5;12.727;10.5
3260;12.727;10.5
3260.5;12.727;10.5
3261;12.727;10.5
3261.5;12.727;10.5
3262;12.727;10.5
3262.5;12.727;10.5
3263;12.727;10.5
3263.5;12.727;10.5
3264;12.727;10.5
3264.5;12.727;10.5
3265;12.727;10.5
3265.5;12.727;10.5
3266;12.727;10.5
3266.5;12.727;10.5
3267;12.727;10.5
3267.5;12.727;10.5
3268;12.727;10.5
3268.5;12.727;10.5
3269;12.727;10.5
3269.5;12.727;10.5
3270;12.727;10.5
3270.5;12.727;10.5
3271;12.727;10.5
3271.5;12.727;10.5
3272;12.727;10.5
3272.5;12.727;10.5
3273;12.725;10.5
3273.5;12.726;10.5
3274;12.725;10.5
3274.5;12.726;10.5
3275;12.726;10.5
3275.5;12.727;10.5
3276;12.727;10.5
3276.5;12.727;10.5
3277;12.724;10.5
3277.5;12.722;10.5
3278;12.724;10.5
3278.5;12.723;10.5
3279;12.723;10.5
3279.5;12.723;10.5
3280;12.723;10.5
3280.5;12.724;10.5
3281;12.724;10.5
3281.5;12.724;10.5
3282;12.725;10.5
3282.5;12.725;10.5
3283;12.725;10.5
3283.5;12.725;10.5
3284;12.725;10.5
3284.5;12.724;10.5
3285;12.721;10.5
3285.5;12.724;10.5
3286;12.722;10.5
3286.5;12.721;10.5
3287;12.722;10.5
3287.5;12.723;10.5
3288;12.723;10.5
3288.5;12.723;10.5
3289;12.723;10.5
3289.5;12.723;10.5
3290;12.723;10.5
3290.5;12.723;10.5
3291;12.723;10.5
3291.5;12.723;10.5
3292;12.723;10.5
3292.5;12.722;10.5
3293;12.723;10.5
3293.5;12.723;10.5
3294;12.723;10.5
3294.5;12.723;10.5
3295;12.723;10.5
3295.5;12.723;10.5
3296;12.723;10.5
3296.5;12.723;10.5
3297;12.723;10.5
3297.5;12.723;10.5
3298;12.724;10.5
3298.5;12.724;10.5
3299;12.724;10.5
3299.5;12.724;10.5
3300;12.724;10.5
3300.5;12.724;10.5
3301;12.724;10.5
3301.5;12.724;10.5
3302;12.724;10.5
3302.5;12.724;10.5
3303;12.724;10.5
3303.5;12.724;10.5
3304;12.724;10.5
3304.5;12.724;10.5
3305;12.724;10.5
3305.5;12.724;10.5
3306;12.724;10.5
3306.5;12.723;10.5
3307;12.717;10.5
3307.5;12.718;10.5
3308;12.718;10.5
3308.5;12.718;10.5
3309;12.72;10.5
3309.5;12.72;10.5
3310;12.721;10.5
3310.5;12.721;10.5
3311;12.721;10.5
3311.5;12.721;10.5
3312;12.721;10.5
3312.5;12.721;10.5
3313;12.721;10.5
3313.5;12.721;10.5
3314;12.721;10.5
3314.5;12.721;10.5
3315;12.721;10.5
3315.5;12.721;10.5
3316;12.721;10.5
3316.5;12.721;10.5
3317;12.721;10.5
3317.5;12.721;10.5
3318;12.722;10.5
3318.5;12.722;10.5
3319;12.722;10.5
3319.5;12.722;10.5
3320;12.722;10.5
3320.5;12.721;10.5
3321;12.722;10.5
3321.5;12.721;10.5
3322;12.721;10.5
3322.5;12.721;10.5
3323;12.721;10.5
3323.5;12.721;10.5
3324;12.721;10.5
3324.5;12.719;10.5
3325;12.718;10.5
3325.5;12.717;10.5
3326;12.72;10.5
3326.5;12.72;10.5
3327;12.72;10.5
3327.5;12.721;10.5
3328;12.72;10.5
3328.5;12.719;10.5
3329;12.72;10.5
3329.5;12.72;10.5
3330;12.72;10.5
3330.5;12.721;10.5
3331;12.72;10.5
3331.5;12.717;10.5
3332;12.717;10.5
3332.5;12.722;10.5
3333;12.722;10.5
3333.5;12.722;10.5
3334;12.722;10.5
3334.5;12.722;10.5
3335;12.723;10.5
3335.5;12.723;10.5
3336;12.723;10.5
3336.5;12.723;10.5
3337;12.723;10.5
3337.5;12.723;10.5
3338;12.723;10.5
3338.5;12.723;10.5
3339;12.723;10.5
3339.5;12.723;10.5
3340;12.723;10.5
3340.5;12.723;10.5
3341;12.723;10.5
3341.5;12.723;10.5
3342;12.723;10.5
3342.5;12.723;10.5
3343;12.723;10.5
3343.5;12.723;10.5
3344;12.723;10.5
3344.5;12.723;10.5
3345;12.723;10.5
3345.5;12.723;10.5
3346;12.723;10.5
3346.5;12.723;10.5
3347;12.723;10.5
3347.5;12.723;10.5
3348;12.723;10.5
3348.5;12.723;10.5
3349;12.723;10.5
3349.5;12.723;10.5
3350;12.723;10.5
3350.5;12.723;10.5
3351;12.723;10.5
3351.5;12.723;10.5
3352;12.723;10.5
3352.5;12.723;10.5
3353;12.723;10.5
3353.5;12.723;10.5
3354;12.723;10.5
3354.5;12.722;10.5
3355;12.722;10.5
3355.5;12.721;10.5
3356;12.716;10.5
3356.5;12.717;10.5
3357;12.718;10.5
3357.5;12.717;10.5
3358;12.717;10.5
3358.5;12.717;10.5
3359;12.717;10.5
3359.5;12.717;10.5
3360;12.719;10.5
3360.5;12.718;10.5
3361;12.719;10.5
3361.5;12.72;10.5
3362;12.72;10.5
3362.5;12.719;10.5
3363;12.718;10.5
3363.5;12.719;10.5
3364;12.719;10.5
3364.5;12.719;10.5
3365;12.719;10.5
3365.5;12.718;10.5
3366;12.719;10.5
3366.5;12.719;10.5
3367;12.719;10.5
3367.5;12.72;10.5
3368;12.72;10.5
3368.5;12.72;10.5
3369;12.72;10.5
3369.5;12.72;10.5
3370;12.72;10.5
3370.5;12.72;10.5
3371;12.72;10.5
3371.5;12.72;10.5
3372;12.72;10.5
3372.5;12.72;10.5
3373;12.72;10.5
3373.5;12.72;10.5
3374;12.72;10.5
3374.5;12.72;10.5
3375;12.72;10.5
3375.5;12.72;10.5
3376;12.72;10.5
3376.5;12.72;10.5
3377;12.72;10.5
3377.5;12.72;10.5
3378;12.72;10.5
3378.5;12.72;10.5
3379;12.72;10.5
3379.5;12.72;10.5
3380;12.72;10.5
3380.5;12.72;10.5
3381;12.719;10.5
3381.5;12.717;10.5
3382;12.718;10.5
3382.5;12.718;10.5
3383;12.719;10.5
3383.5;12.719;10.5
3384;12.719;10.5
3384.5;12.719;10.5
3385;12.719;10.5
3385.5;12.719;10.5
3386;12.716;10.5
3386.5;12.717;10.5
3387;12.714;10.5
3387.5;12.712;10.5
3388;12.713;10.5
3388.5;12.717;10.5
3389;12.717;10.5
3389.5;12.717;10.5
3390;12.718;10.5
3390.5;12.718;10.5
3391;12.656;10.5
3391.5;12.666;10.5
3392;12.667;10.5
3392.5;12.669;10.5
3393;12.671;10.5
3393.5;12.672;10.5
3394;12.673;10.5
3394.5;12.673;10.5
3395;12.674;10.5
3395.5;12.674;10.5
3396;12.674;10.5
3396.5;12.675;10.5
3397;12.675;10.5
3397.5;12.675;10.5
3398;12.675;10.5
3398.5;12.676;10.5
3399;12.676;10.5
3399.5;12.676;10.5
3400;12.676;10.5
3400.5;12.676;10.5
3401;12.676;10.5
3401.5;12.677;10.5
3402;12.677;10.5
3402.5;12.677;10.5
3403;12.677;10.5
3403.5;12.677;10.5
3404;12.677;10.5
3404.5;12.676;10.5
3405;12.677;10.5
3405.5;12.677;10.5
3406;12.674;10.5
3406.5;12.675;10.5
3407;12.673;10.5
3407.5;12.674;10.5
3408;12.673;10.5
3408.5;12.674;10.5
3409;12.672;10.5
3409.5;12.672;10.5
3410;12.668;10.5
3410.5;12.669;10.5
3411;12.669;10.5
3411.5;12.67;10.5
3412;12.671;10.5
3412.5;12.671;10.5
3413;12.668;10.5
3413.5;12.669;10.5
3414;12.67;10.5
3414.5;12.671;10.5
3415;12.671;10.5
3415.5;12.668;10.5
3416;12.67;10.5
3416.5;12.669;10.5
3417;12.67;10.5
3417.5;12.671;10.5
3418;12.671;10.5
3418.5;12.672;10.5
3419;12.664;10.5
3419.5;12.667;10.5
3420;12.668;10.5
3420.5;12.669;10.5
3421;12.669;10.5
3421.5;12.669;10.5
3422;12.67;10.5
3422.5;12.668;10.5
3423;12.669;10.5
3423.5;12.669;10.5
3424;12.67;10.5
3424.5;12.67;10.5
3425;12.67;10.5
3425.5;12.67;10.5
3426;12.67;10.5
3426.5;12.67;10.5
3427;12.67;10.5
3427.5;12.67;10.5
3428;12.67;10.5
3428.5;12.67;10.5
3429;12.67;10.5
3429.5;12.671;10.5
3430;12.671;10.5
3430.5;12.672;10.5
3431;12.671;10.5
3431.5;12.672;10.5
3432;12.671;10.5
3432.5;12.671;10.5
3433;12.67;10.5
3433.5;12.67;10.5
3434;12.67;10.5
3434.5;12.67;10.5
3435;12.67;10.5
3435.5;12.67;10.5
3436;12.671;10.5
3436.5;12.672;10.5
3437;12.672;10.5
3437.5;12.672;10.5
3438;12.672;10.5
3438.5;12.672;10.5
3439;12.672;10.5
3439.5;12.672;10.5
3440;12.672;10.5
3440.5;12.657;11
3441;12.657;11
3441.5;12.657;11
3442;12.657;11
3442.5;12.658;11
3443;12.658;11
3443.5;12.658;11
3444;12.658;11
3444.5;12.658;11
3445;12.658;11
3445.5;12.658;11
3446;12.658;11
3446.5;12.658;11
3447;12.658;11
3447.5;12.658;11
3448;12.658;11
3448.5;12.658;11
3449;12.658;11
3449.5;12.653;11
3450;12.654;11
3450.5;12.656;11
3451;12.656;11
3451.5;12.656;11
3452;12.651;11
3452.5;12.651;11
3453;12.644;11
3453.5;12.645;11
3454;12.646;11
3454.5;12.646;11
3455;12.646;11
3455.5;12.647;11
3456;12.647;11
3456.5;12.648;11
3457;12.648;11
3457.5;12.648;11
3458;12.647;11
3458.5;12.648;11
3459;12.648;11
3459.5;12.649;11
3460;12.649;11
3460.5;12.649;11
3461;12.649;11
3461.5;12.649;11
3462;12.65;11
3462.5;12.65;11
3463;12.65;11
3463.5;12.65;11
3464;12.65;11
3464.5;12.65;11
3465;12.65;11
3465.5;12.65;11
3466;12.65;11
3466.5;12.65;11
3467;12.65;11
3467.5;12.65;11
3468;12.65;11
3468.5;12.649;11
3469;12.649;11
3469.5;12.649;11
3470;12.649;11
3470.5;12.649;11
3471;12.65;11
3471.5;12.65;11
3472;12.65;11
3472.5;12.65;11
3473;12.65;11
3473.5;12.649;11
3474;12.649;11
3474.5;12.649;11
3475;12.649;11
3475.5;12.649;11
3476;12.649;11
3476.5;12.649;11
3477;12.649;11
3477.5;12.649;11
3478;12.649;11
3478.5;12.649;11
3479;12.649;11
3479.5;12.649;11
3480;12.649;11
3480.5;12.649;11
3481;12.649;11
3481.5;12.649;11
3482;12.649;11
3482.5;12.649;11
3483;12.649;11
3483.5;12.649;11
3484;12.649;11
3484.5;12.649;11
3485;12.649;11
3485.5;12.649;11
3486;12.649;11
3486.5;12.649;11
3487;12.649;11
3487.5;12.649;11
3488;12.649;11
3488.5;12.65;11
3489;12.65;11
3489.5;12.65;11
3490;12.65;11
3490.5;12.65;11
3491;12.65;11
3491.5;12.65;11
3492;12.65;11
3492.5;12.65;11
3493;12.649;11
3493.5;12.644;11
3494;12.645;11
3494.5;12.645;11
3495;12.646;11
3495.5;12.646;11
3496;12.647;11
3496.5;12.647;11
3497;12.646;11
3497.5;12.643;11
3498;12.64;11
3498.5;12.642;11
3499;12.642;11
3499.5;12.642;11
3500;12.643;11
3500.5;12.644;11
3501;12.645;11
3501.5;12.645;11
3502;12.642;11
3502.5;12.642;11
3503;12.643;11
3503.5;12.643;11
3504;12.643;11
3504.5;12.643;11
3505;12.642;11
3505.5;12.644;11
3506;12.644;11
3506.5;12.645;11
3507;12.645;11
3507.5;12.645;11
3508;12.645;11
3508.5;12.645;11
3509;12.645;11
3509.5;12.645;11
3510;12.645;11
3510.5;12.645;11
3511;12.645;11
3511.5;12.645;11
3512;12.645;11
3512.5;12.645;11
3513;12.645;11
3513.5;12.645;11
3514;12.645;11
3514.5;12.645;11
3515;12.645;11
3515.5;12.645;11
3516;12.645;11
3516.5;12.645;11
3517;12.645;11
3517.5;12.645;11
3518;12.645;11
3518.5;12.645;11
3519;12.645;11
3519.5;12.645;11
3520;12.645;11
3520.5;12.645;11
3521;12.645;11
3521.5;12.645;11
3522;12.645;11
3522.5;12.645;11
3523;12.644;11
3523.5;12.644;11
3524;12.644;11
3524.5;12.644;11
3525;12.644;11
3525.5;12.644;11
3526;12.644;11
3526.5;12.644;11
3527;12.644;11
3527.5;12.644;11
3528;12.644;11
3528.5;12.644;11
3529;12.644;11
3529.5;12.644;11
3530;12.644;11
3530.5;12.644;11
3531;12.644;11
3531.5;12.644;11
3532;12.644;11
3532.5;12.644;11
3533;12.644;11
3533.5;12.635;11
3534;12.635;11
3534.5;12.636;11
3535;12.637;11
3535.5;12.64;11
3536;12.633;11
3536.5;12.633;11
3537;12.636;11
3537.5;12.637;11
3538;12.638;11
3538.5;12.639;11
3539;12.639;11
3539.5;12.639;11
3540;12.639;11
3540.5;12.639;11
3541;12.64;11
3541.5;12.64;11
3542;12.64;11
3542.5;12.641;11
3543;12.641;11
3543.5;12.641;11
3544;12.641;11
3544.5;12.641;11
3545;12.636;11
3545.5;12.633;11
3546;12.635;11
3546.5;12.636;11
3547;12.636;11
3547.5;12.636;11
3548;12.637;11
3548.5;12.639;11
3549;12.639;11
3549.5;12.637;11
3550;12.638;11
3550.5;12.641;11
3551;12.641;11
3551.5;12.641;11
3552;12.641;11
3552.5;12.64;11
3553;12.64;11
3553.5;12.64;11
3554;12.641;11
3554.5;12.642;11
3555;12.643;11
3555.5;12.641;11
3556;12.641;11
3556.5;12.634;11
3557;12.638;11
3557.5;12.64;11
3558;12.64;11
3558.5;12.64;11
3559;12.638;11
3559.5;12.639;11
3560;12.64;11
3560.5;12.641;11
3561;12.641;11
3561.5;12.641;11
3562;12.641;11
3562.5;12.641;11
3563;12.641;11
3563.5;12.641;11
3564;12.642;11
3564.5;12.642;11
3565;12.642;11
3565.5;12.642;11
3566;12.643;11
3566.5;12.643;11
3567;12.643;11
3567.5;12.643;11
3568;12.643;11
3568.5;12.643;11
3569;12.643;11
3569.5;12.643;11
3570;12.643;11
3570.5;12.643;11
3571;12.643;11
3571.5;12.643;11
3572;12.642;11
3572.5;12.642;11
3573;12.642;11
3573.5;12.642;11
3574;12.642;11
3574.5;12.642;11
3575;12.642;11
3575.5;12.642;11
3576;12.642;11
3576.5;12.642;11
3577;12.642;11
3577.5;12.642;11
3578;12.642;11
3578.5;12.642;11
3579;12.642;11
3579.5;12.642;11
3580;12.642;11
3580.5;12.642;11
3581;12.642;11
3581.5;12.642;11
3582;12.642;11
3582.5;12.642;11
3583;12.642;11
3583.5;12.642;11
3584;12.642;11
3584.5;12.642;11
3585;12.642;11
3585.5;12.642;11
3586;12.642;11
3586.5;12.642;11
3587;12.642;11
3587.5;12.642;11
3588;12.641;11
3588.5;12.641;11
3589;12.641;11
3589.5;12.641;11
3590;12.641;11
3590.5;12.641;11
3591;12.641;11
3591.5;12.641;11
3592;12.641;11
3592.5;12.641;11
3593;12.641;11
3593.5;12.641;11
3594;12.641;11
3594.5;12.641;11
3595;12.641;11
3595.5;12.641;11
3596;12.641;11
3596.5;12.641;11
3597;12.641;11
3597.5;12.641;11
3598;12.641;11
3598.5;12.641;11
3599;12.641;11
3599.5;12.641;11
3600;12.641;11
3600.5;12.641;11
3601;12.641;11
3601.5;12.641;11
3602;12.641;11
3602.5;12.641;11
3603;12.641;11
3603.5;12.641;11
3604;12.641;11
3604.5;12.641;11
3605;12.641;11
3605.5;12.64;11
3606;12.639;11
3606.5;12.636;11
3607;12.636;11
3607.5;12.636;11
3608;12.637;11
3608.5;12.637;11
3609;12.637;11
3609.5;12.637;11
3610;12.637;11
3610.5;12.637;11
3611;12.637;11
3611.5;12.637;11
3612;12.637;11
3612.5;12.637;11
3613;12.637;11
3613.5;12.637;11
3614;12.634;11
3614.5;12.635;11
3615;12.637;11
3615.5;12.637;11
3616;12.637;11
3616.5;12.637;11
3617;12.637;11
3617.5;12.637;11
3618;12.637;11
3618.5;12.637;11
3619;12.637;11
3619.5;12.637;11
3620;12.636;11
3620.5;12.636;11
3621;12.635;11
3621.5;12.636;11
3622;12.635;11
3622.5;12.635;11
3623;12.636;11
3623.5;12.636;11
3624;12.636;11
3624.5;12.636;11
3625;12.636;11
3625.5;12.636;11
3626;12.636;11
3626.5;12.636;11
3627;12.636;11
3627.5;12.636;11
3628;12.636;11
3628.5;12.636;11
3629;12.636;11
3629.5;12.636;11
3630;12.636;11
3630.5;12.636;11
3631;12.636;11
3631.5;12.636;11
3632;12.636;11
3632.5;12.636;11
3633;12.636;11
3633.5;12.636;11
3634;12.636;11
3634.5;12.636;11
3635;12.636;11
3635.5;12.636;11
3636;12.636;11
3636.5;12.636;11
3637;12.636;11
3637.5;12.636;11
3638;12.636;11
3638.5;12.636;11
3639;12.636;11
3639.5;12.636;11
3640;12.636;11
3640.5;12.636;11
3641;12.636;11
3641.5;12.636;11
3642;12.636;11
3642.5;12.636;11
3643;12.637;11
3643.5;12.637;11
3644;12.637;11
3644.5;12.637;11
3645;12.637;11
3645.5;12.636;11
3646;12.635;11
3646.5;12.636;11
3647;12.636;11
3647.5;12.636;11
3648;12.636;11
3648.5;12.636;11
3649;12.636;11
3649.5;12.636;11
3650;12.636;11
3650.5;12.636;11
3651;12.636;11
3651.5;12.636;11
3652;12.636;11
3652.5;12.636;11
3653;12.636;11
3653.5;12.636;11
3654;12.635;11
3654.5;12.635;11
3655;12.635;11
3655.5;12.635;11
3656;12.635;11
3656.5;12.635;11
3657;12.635;11
3657.5;12.635;11
3658;12.635;11
3658.5;12.635;11
3659;12.635;11
3659.5;12.635;11
3660;12.635;11
3660.5;12.635;11
3661;12.635;11
3661.5;12.635;11
3662;12.635;11
3662.5;12.635;11
3663;12.635;11
3663.5;12.635;11
3664;12.635;11
3664.5;12.635;11
3665;12.635;11
3665.5;12.635;11
3666;12.634;11
3666.5;12.634;11
3667;12.634;11
3667.5;12.634;11
3668;12.634;11
3668.5;12.634;11
3669;12.634;11
3669.5;12.634;11
3670;12.634;11
3670.5;12.634;11
3671;12.634;11
3671.5;12.634;11
3672;12.634;11
3672.5;12.634;11
3673;12.634;11
3673.5;12.634;11
3674;12.634;11
3674.5;12.634;11
3675;12.634;11
3675.5;12.634;11
3676;12.634;11
3676.5;12.634;11
3677;12.634;11
3677.5;12.634;11
3678;12.634;11
3678.5;12.633;11
3679;12.633;11
3679.5;12.633;11
3680;12.633;11
3680.5;12.633;11
3681;12.633;11
3681.5;12.633;11
3682;12.633;11
3682.5;12.633;11
3683;12.633;11
3683.5;12.633;11
3684;12.633;11
3684.5;12.633;11
3685;12.633;11
3685.5;12.633;11
3686;12.633;11
3686.5;12.633;11
3687;12.633;11
3687.5;12.633;11
3688;12.632;11
3688.5;12.632;11
3689;12.632;11
3689.5;12.632;11
3690;12.632;11
3690.5;12.632;11
3691;12.632;11
3691.5;12.632;11
3692;12.632;11
3692.5;12.632;11
3693;12.632;11
3693.5;12.632;11
3694;12.632;11
3694.5;12.632;11
3695;12.632;11
3695.5;12.632;11
3696;12.632;11
3696.5;12.632;11
3697;12.631;11
3697.5;12.631;11
3698;12.631;11
3698.5;12.631;11
3699;12.631;11
3699.5;12.631;11
3700;12.631;11
3700.5;12.631;11
3701;12.631;11
3701.5;12.631;11
3702;12.631;11
3702.5;12.631;11
3703;12.631;11
3703.5;12.631;11
3704;12.631;11
3704.5;12.631;11
3705;12.631;11
3705.5;12.631;11
3706;12.631;11
3706.5;12.631;11
3707;12.631;11
3707.5;12.631;11
3708;12.63;11
3708.5;12.63;11
3709;12.63;11
3709.5;12.63;11
3710;12.63;11
3710.5;12.63;11
3711;12.63;11
3711.5;12.63;11
3712;12.63;11
3712.5;12.63;11
3713;12.63;11
3713.5;12.63;11
3714;12.63;11
3714.5;12.63;11
3715;12.63;11
3715.5;12.63;11
3716;12.63;11
3716.5;12.63;11
3717;12.629;11
3717.5;12.629;11
3718;12.629;11
3718.5;12.629;11
3719;12.629;11
3719.5;12.629;11
3720;12.629;11
3720.5;12.629;11
3721;12.629;11
3721.5;12.629;11
3722;12.629;11
3722.5;12.629;11
3723;12.629;11
3723.5;12.629;11
3724;12.629;11
3724.5;12.629;11
3725;12.629;11
3725.5;12.629;11
3726;12.629;11
3726.5;12.629;11
3727;12.629;11
3727.5;12.628;11
3728;12.628;11
3728.5;12.628;11
3729;12.629;11
3729.5;12.626;11
3730;12.627;11
3730.5;12.628;11
3731;12.623;11
3731.5;12.624;11
3732;12.625;11
3732.5;12.626;11
3733;12.624;11
3733.5;12.626;11
3734;12.627;11
3734.5;12.627;11
3735;12.625;11
3735.5;12.626;11
3736;12.625;11
3736.5;12.626;11
3737;12.624;11
3737.5;12.625;11
3738;12.625;11
3738.5;12.625;11
3739;12.625;11
3739.5;12.625;11
3740;12.626;11
3740.5;12.626;11
3741;12.626;11
3741.5;12.626;11
3742;12.626;11
3742.5;12.626;11
3743;12.626;11
3743.5;12.626;11
3744;12.624;11
3744.5;12.626;11
3745;12.626;11
3745.5;12.625;11
3746;12.626;11
3746.5;12.626;11
3747;12.626;11
3747.5;12.626;11
3748;12.626;11
3748.5;12.626;11
3749;12.626;11
3749.5;12.626;11
3750;12.626;11
3750.5;12.626;11
3751;12.628;11
3751.5;12.628;11
3752;12.628;11
3752.5;12.628;11
3753;12.628;11
3753.5;12.627;11
3754;12.628;11
3754.5;12.628;11
3755;12.629;11
3755.5;12.629;11
3756;12.629;11
3756.5;12.629;11
3757;12.629;11
3757.5;12.629;11
3758;12.628;11
3758.5;12.628;11
3759;12.628;11
3759.5;12.627;11
3760;12.627;11
3760.5;12.627;11
3761;12.627;11
3761.5;12.627;11
3762;12.627;11
3762.5;12.627;11
3763;12.627;11
3763.5;12.627;11
3764;12.628;11
3764.5;12.627;11
3765;12.625;11
3765.5;12.626;11
3766;12.627;11
3766.5;12.625;11
3767;12.625;11
3767.5;12.625;11
3768;12.625;11
3768.5;12.625;11
3769;12.625;11
3769.5;12.625;11
3770;12.625;11
3770.5;12.625;11
3771;12.625;11
3771.5;12.625;11
3772;12.625;11
3772.5;12.625;11
3773;12.625;11
3773.5;12.625;11
3774;12.625;11
3774.5;12.625;11
3775;12.625;11
3775.5;12.625;11
3776;12.625;11
3776.5;12.624;11
3777;12.624;11
3777.5;12.624;11
3778;12.624;11
3778.5;12.624;11
3779;12.624;11
3779.5;12.624;11
3780;12.624;11
3780.5;12.624;11
3781;12.624;11
3781.5;12.624;11
3782;12.624;11
3782.5;12.624;11
3783;12.624;11
3783.5;12.624;11
3784;12.624;11
3784.5;12.624;11
3785;12.624;11
3785.5;12.624;11
3786;12.624;11
3786.5;12.624;11
3787;12.624;11
3787.5;12.624;11
3788;12.624;11
3788.5;12.623;11
3789;12.623;11
3789.5;12.623;11
3790;12.623;11
3790.5;12.623;11
3791;12.623;11
3791.5;12.623;11
3792;12.623;11
3792.5;12.623;11
3793;12.623;11
3793.5;12.623;11
3794;12.623;11
3794.5;12.623;11
3795;12.623;11
3795.5;12.623;11
3796;12.623;11
3796.5;12.623;11
3797;12.623;11
3797.5;12.623;11
3798;12.622;11
3798.5;12.622;11
3799;12.622;11
3799.5;12.622;11
3800;12.622;11
3800.5;12.622;11
3801;12.622;11
3801.5;12.622;11
3802;12.622;11
3802.5;12.622;11
3803;12.622;11
3803.5;12.622;11
3804;12.622;11
3804.5;12.622;11
3805;12.622;11
3805.5;12.622;11
3806;12.622;11
3806.5;12.622;11
3807;12.621;11
3807.5;12.621;11
3808;12.621;11
3808.5;12.621;11
3809;12.621;11
3809.5;12.621;11
3810;12.621;11
3810.5;12.621;11
3811;12.621;11
3811.5;12.621;11
3812;12.621;11
3812.5;12.621;11
3813;12.621;11
3813.5;12.621;11
3814;12.621;11
3814.5;12.621;11
3815;12.621;11
3815.5;12.621;11
3816;12.619;11
3816.5;12.62;11
3817;12.617;11
3817.5;12.615;11
3818;12.618;11
3818.5;12.617;11
3819;12.617;11
3819.5;12.617;11
3820;12.617;11
3820.5;12.617;11
3821;12.617;11
3821.5;12.617;11
3822;12.617;11
3822.5;12.617;11
3823;12.617;11
3823.5;12.617;11
3824;12.617;11
3824.5;12.617;11
3825;12.617;11
3825.5;12.617;11
3826;12.617;11
3826.5;12.617;11
3827;12.617;11
3827.5;12.617;11
3828;12.616;11
3828.5;12.617;11
3829;12.618;11
3829.5;12.618;11
3830;12.619;11
3830.5;12.618;11
3831;12.619;11
3831.5;12.619;11
3832;12.619;11
3832.5;12.619;11
3833;12.618;11
3833.5;12.618;11
3834;12.618;11
3834.5;12.618;11
3835;12.618;11
3835.5;12.618;11
3836;12.617;11
3836.5;12.617;11
3837;12.616;11
3837.5;12.617;11
3838;12.617;11
3838.5;12.619;11
3839;12.619;11
3839.5;12.618;11
3840;12.619;11
3840.5;12.619;11
