Time [s];Cella hõmérséklete [°C];Szoba hõmérséklete [°C]
2224.1;24.13;23.79
2224.5;24.13;23.79
2224.9;24.22;23.79
2225.3;24.22;23.79
2225.7;24.13;23.79
2226.2;24.13;23.79
2226.6;24.13;23.79
2227;24.22;23.79
2227.4;24.13;23.79
2227.8;24.13;23.79
2228.2;24.22;23.79
2228.6;24.13;23.79
2229;24.13;23.79
2229.4;24.13;23.79
2229.8;24.13;23.79
2230.2;24.13;23.88
2230.6;24.22;23.88
2231.1;24.13;23.88
2231.5;24.13;23.88
2231.9;24.13;23.88
2232.3;24.22;23.88
2232.7;24.22;23.88
2233.1;24.22;23.88
2233.5;24.13;23.88
2233.9;24.13;23.88
2234.3;24.22;23.88
2234.7;24.22;23.88
2235.1;24.13;23.88
2235.6;24.13;23.88
2236;24.13;23.88
2236.4;24.22;23.96
2236.8;24.22;23.96
2237.2;24.13;23.96
2237.6;24.22;23.96
2238;24.22;23.96
2238.4;24.13;23.96
2238.8;24.22;23.96
2239.2;24.22;23.96
2239.6;24.22;23.96
2240;24.22;23.96
2240.5;24.13;23.96
2240.9;24.13;23.96
2241.3;24.13;23.96
2241.7;24.22;23.96
2242.1;24.22;23.96
2242.5;24.22;23.96
2242.9;24.22;23.96
2243.3;24.13;23.96
2243.7;24.13;23.96
2244.1;24.13;23.96
2244.5;24.22;23.96
2244.9;24.22;23.96
2245.4;24.13;23.96
2245.8;24.13;23.96
2246.2;24.13;23.96
2246.6;24.13;23.96
2247;24.13;23.96
2247.4;24.22;23.96
2247.8;24.13;23.96
2248.2;24.22;23.96
2248.6;24.13;23.96
2249;24.13;23.96
2249.4;24.13;23.96
2249.8;24.13;23.96
2250.3;24.13;23.96
2250.7;24.13;23.96
2251.1;24.13;23.96
2251.5;24.13;23.88
2251.9;24.13;23.96
2252.3;24.13;23.96
2252.7;24.13;23.96
2253.1;24.13;23.88
2253.5;24.13;23.88
2253.9;24.13;23.88
2254.3;24.13;23.88
2254.8;24.13;23.88
2255.2;24.13;23.88
2255.6;24.13;23.88
2256;24.13;23.88
2256.4;24.13;23.88
2256.8;24.13;23.88
2257.2;24.13;23.88
2257.6;24.13;23.88
2258;24.13;23.88
2258.4;24.13;23.88
2258.8;24.13;23.88
2259.3;24.13;23.88
2259.7;24.13;23.88
2260.1;24.13;23.88
2260.5;24.13;23.88
2260.9;24.13;23.88
2261.3;24.13;23.88
2261.7;24.13;23.88
2262.1;24.13;23.88
2262.5;24.13;23.88
2262.9;24.13;23.88
2263.3;24.13;23.88
2263.8;24.13;23.88
2264.2;24.13;23.88
2264.6;24.13;23.88
2265;24.13;23.88
2265.4;24.13;23.88
2265.8;24.13;23.88
2266.2;24.13;23.88
2266.6;24.13;23.88
2267;24.13;23.88
2267.4;24.13;23.79
2267.8;24.13;23.88
2268.3;24.13;23.88
2268.7;24.13;23.88
2269.1;24.13;23.88
2269.5;24.13;23.88
2269.9;24.13;23.88
2270.3;24.13;23.88
2270.7;24.13;23.88
2271.1;24.13;23.88
2271.5;24.13;23.88
2271.9;24.13;23.88
2272.3;24.13;23.88
2272.7;24.13;23.88
2273.1;24.13;23.88
2273.6;24.13;23.79
2274;24.13;23.88
2274.4;24.13;23.79
2274.8;24.13;23.79
2275.2;24.13;23.88
2275.6;24.13;23.88
2276;24.13;23.88
2276.4;24.13;23.88
2276.8;24.13;23.88
2277.2;24.13;23.79
2277.6;24.13;23.88
2278.1;24.13;23.88
2278.5;24.13;23.88
2278.9;24.13;23.88
2279.3;24.13;23.88
2279.7;24.13;23.88
2280.1;24.13;23.88
2280.5;24.13;23.88
2280.9;24.13;23.88
2281.3;24.13;23.88
2281.7;24.13;23.88
2282.1;24.13;23.88
2282.5;24.13;23.88
2283;24.13;23.88
2283.4;24.13;23.88
2283.8;24.13;23.88
2284.2;24.13;23.88
2284.6;24.13;23.88
2285;24.13;23.88
2285.4;24.13;23.88
2285.8;24.13;23.96
2286.2;24.13;23.96
2286.6;24.13;23.96
2287;24.13;23.96
2287.5;24.13;23.96
2287.9;24.13;23.96
2288.3;24.13;23.96
2288.7;24.13;23.96
2289.1;24.13;23.96
2289.5;24.13;23.96
2289.9;24.13;23.96
2290.3;24.13;23.96
2290.7;24.13;23.96
2291.1;24.13;23.96
2291.5;24.13;23.96
2292;24.13;23.96
2292.4;24.13;23.96
2292.8;24.13;23.96
2293.2;24.13;23.96
2293.6;24.13;23.96
2294;24.13;23.96
2294.4;24.13;23.96
2294.8;24.13;23.96
2295.2;24.13;23.96
2295.6;24.13;23.96
2296;24.13;23.96
2296.5;24.13;23.96
2296.9;24.13;23.96
2297.3;24.13;23.96
2297.7;24.13;23.96
2298.1;24.13;23.96
2298.5;24.13;23.96
2298.9;24.13;23.96
2299.3;24.13;23.96
2299.7;24.13;23.96
2300.1;24.13;23.96
2300.5;24.13;23.96
2300.9;24.13;23.96
2301.4;24.13;23.96
2301.8;24.13;23.96
2302.2;24.13;23.96
2302.6;24.13;23.96
2303;24.13;23.96
2303.4;24.13;23.96
2303.8;24.13;23.96
2304.2;24.13;23.96
2304.6;24.13;23.96
2305;24.13;23.96
2305.4;24.13;23.96
2305.8;24.13;23.96
2306.3;24.13;23.96
2306.7;24.13;23.96
2307.1;24.13;23.96
2307.5;24.13;23.96
2307.9;24.13;23.96
2308.3;24.13;23.96
2308.7;24.13;23.96
2309.1;24.13;23.96
2309.5;24.13;23.96
2309.9;24.13;23.88
2310.3;24.13;23.88
2310.7;24.13;23.88
2311.2;24.13;23.88
2311.6;24.13;23.88
2312;24.13;23.88
2312.4;24.13;23.88
2312.8;24.13;23.88
2313.2;24.13;23.88
2313.6;24.13;23.88
2314;24.13;23.88
2314.4;24.13;23.88
2314.8;24.13;23.88
2315.3;24.13;23.88
2315.7;24.13;23.88
2316.1;24.13;23.88
2316.5;24.13;23.88
2316.9;24.13;23.88
2317.3;24.13;23.88
2317.7;24.13;23.88
2318.1;24.13;23.88
2318.5;24.13;23.88
2318.9;24.13;23.88
2319.3;24.13;23.88
2319.7;24.13;23.88
2320.2;24.13;23.88
2320.6;24.13;23.88
2321;24.13;23.88
2321.4;24.13;23.88
2321.8;24.13;23.88
2322.2;24.13;23.88
2322.6;24.13;23.88
2323;24.13;23.79
2323.4;24.13;23.79
2323.8;24.13;23.79
2324.3;24.13;23.79
2324.6;24.13;23.79
2325.1;24.13;23.79
2325.5;24.13;23.79
2325.9;24.13;23.79
2326.3;24.13;23.79
2326.7;24.13;23.79
2327.1;24.13;23.79
2327.5;24.13;23.79
2327.9;24.13;23.79
2328.3;24.13;23.79
2328.7;24.13;23.79
2329.2;24.13;23.79
2329.6;24.13;23.79
2330;24.13;23.79
2330.4;24.13;23.79
2330.8;24.13;23.79
2331.2;24.13;23.79
2331.6;24.13;23.79
2332;24.13;23.79
2332.4;24.13;23.79
2332.8;24.13;23.79
2333.2;24.13;23.79
2333.6;24.13;23.79
2334.1;24.13;23.79
2334.5;24.13;23.79
2334.9;24.13;23.79
2335.3;24.13;23.79
2335.7;24.13;23.7
2336.1;24.13;23.7
2336.5;24.13;23.7
2336.9;24.13;23.7
2337.3;24.13;23.7
2337.7;24.13;23.7
2338.1;24.13;23.7
2338.5;24.13;23.7
2339;24.13;23.7
2339.4;24.13;23.7
2339.8;24.13;23.7
2340.2;24.13;23.7
2340.6;24.13;23.7
2341;24.13;23.7
2341.4;24.13;23.7
2341.8;24.13;23.7
2342.2;24.13;23.7
2342.6;24.13;23.7
2343;24.13;23.7
2343.5;24.13;23.7
2343.9;24.13;23.7
2344.3;24.13;23.7
2344.7;24.13;23.7
2345.1;24.13;23.7
2345.5;24.13;23.7
2345.9;24.13;23.7
2346.3;24.13;23.7
2346.7;24.13;23.7
2347.1;24.13;23.7
2347.5;24.13;23.7
2348;24.13;23.7
2348.4;24.13;23.7
2348.8;24.13;23.7
2349.2;24.13;23.7
2349.6;24.13;23.7
2350;24.13;23.7
2350.4;24.13;23.7
2350.8;24.13;23.7
2351.2;24.05;23.7
2351.6;24.13;23.7
2352;24.13;23.79
2352.4;24.13;23.79
2352.8;24.13;23.79
2353.3;24.13;23.79
2353.7;24.13;23.7
2354.1;24.13;23.79
2354.5;24.13;23.7
2354.9;24.13;23.7
2355.3;24.13;23.7
2355.7;24.13;23.7
2356.1;24.13;23.7
2356.5;24.13;23.7
2356.9;24.13;23.7
2357.3;24.13;23.7
2357.8;24.13;23.7
2358.2;24.13;23.7
2358.6;24.13;23.7
2359;24.13;23.7
2359.4;24.13;23.7
2359.8;24.05;23.7
2360.2;24.13;23.7
2360.6;24.13;23.7
2361;24.13;23.79
2361.4;24.13;23.79
2361.8;24.13;23.79
2362.2;24.13;23.79
2362.7;24.05;23.79
2363.1;24.13;23.79
2363.5;24.05;23.79
2363.9;24.05;23.79
2364.3;24.05;23.79
2364.7;24.05;23.79
2365.1;24.05;23.79
2365.5;24.05;23.79
2365.9;24.13;23.79
2366.3;24.05;23.79
2366.8;24.13;23.79
2367.2;24.13;23.79
2367.6;24.13;23.79
2368;24.13;23.79
2368.4;24.13;23.79
2368.8;24.13;23.79
2369.2;24.05;23.88
2369.6;24.13;23.88
2370;24.13;23.88
2370.4;24.13;23.88
2370.8;24.13;23.88
2371.2;24.05;23.88
2371.7;24.13;23.88
2372.1;24.13;23.88
2372.5;24.05;23.88
2372.9;24.13;23.88
2373.3;24.13;23.88
2373.7;24.13;23.88
2374.1;24.13;23.88
2374.5;24.13;23.88
2374.9;24.05;23.88
2375.3;24.13;23.88
2375.7;24.13;23.88
2376.1;24.13;23.88
2376.6;24.13;23.88
2377;24.13;23.88
2377.4;24.13;23.88
2377.8;24.13;23.88
2378.2;24.13;23.88
2378.6;24.13;23.88
2379;24.13;23.88
2379.4;24.13;23.88
2379.8;24.13;23.88
2380.2;24.13;23.88
2380.7;24.13;23.88
2381.1;24.13;23.88
2381.5;24.13;23.88
2381.9;24.13;23.88
2382.3;24.13;23.88
2382.7;24.13;23.88
2383.1;24.05;23.88
2383.5;24.13;23.88
2383.9;24.13;23.88
2384.3;24.13;23.88
2384.7;24.13;23.88
2385.1;24.13;23.88
2385.6;24.13;23.88
2386;24.13;23.88
2386.4;24.13;23.88
2386.8;24.13;23.88
2387.2;24.13;23.88
2387.6;24.13;23.88
2388;24.13;23.88
2388.4;24.13;23.88
2388.8;24.13;23.88
2389.2;24.05;23.88
2389.6;24.13;23.88
2390;24.13;23.88
2390.5;24.13;23.88
2390.9;24.13;23.88
2391.3;24.13;23.88
2391.7;24.13;23.79
2392.1;24.13;23.79
2392.5;24.13;23.79
2392.9;24.13;23.79
2393.3;24.13;23.79
2393.7;24.13;23.79
2394.1;24.13;23.79
2394.5;24.13;23.79
2395;24.05;23.79
2395.4;24.13;23.79
2395.8;24.13;23.79
2396.2;24.13;23.79
2396.6;24.13;23.79
2397;24.13;23.79
2397.4;24.13;23.79
2397.8;24.13;23.79
2398.2;24.05;23.79
2398.6;24.13;23.79
2399;24.13;23.79
2399.5;24.13;23.79
2399.9;24.13;23.79
2400.3;24.13;23.79
2400.7;24.13;23.79
2401.1;24.13;23.79
2401.5;24.05;23.79
2401.9;24.13;23.79
2402.3;24.05;23.79
2402.7;24.13;23.79
2403.1;24.13;23.79
2403.5;24.13;23.79
2404;24.05;23.79
2404.3;24.13;23.79
2404.8;24.13;23.79
2405.2;24.13;23.79
2405.6;24.05;23.79
2406;24.05;23.88
2406.4;24.13;23.79
2406.8;24.13;23.79
2407.2;24.13;23.88
2407.6;24.13;23.79
2408;24.05;23.88
2408.4;24.05;23.88
2408.8;24.05;23.88
2409.3;24.13;23.88
2409.7;24.13;23.88
2410.1;24.05;23.88
2410.5;24.05;23.88
2410.9;24.05;23.88
2411.3;24.05;23.88
2411.7;24.05;23.88
2412.1;24.05;23.88
2412.5;24.13;23.88
2412.9;24.05;23.88
2413.4;24.05;23.88
2413.8;24.05;23.88
2414.2;24.05;23.88
2414.6;24.05;23.88
2415;24.05;23.79
2415.4;24.05;23.88
2415.8;24.05;23.88
2416.2;24.05;23.88
2416.6;24.05;23.88
2417;24.05;23.88
2417.4;24.05;23.88
2417.8;24.05;23.88
2418.2;24.05;23.88
2418.7;24.05;23.79
2419.1;24.05;23.79
2419.5;24.05;23.79
2419.9;24.05;23.79
2420.3;24.05;23.79
2420.7;24.05;23.79
2421.1;24.13;23.79
2421.5;24.05;23.79
2421.9;24.05;23.79
2422.3;24.05;23.79
2422.7;24.05;23.79
2423.2;24.05;23.79
2423.6;24.05;23.88
2424;24.05;23.79
2424.4;24.05;23.79
2424.8;24.05;23.79
2425.2;24.13;23.79
2425.6;24.05;23.79
2426;24.05;23.79
2426.4;24.05;23.79
2426.8;24.05;23.79
2427.2;24.05;23.79
2427.7;24.05;23.88
2428.1;24.05;23.79
2428.5;24.05;23.88
2428.9;24.05;23.88
2429.3;24.05;23.88
2429.7;24.05;23.88
2430.1;24.05;23.88
2430.5;24.05;23.88
2430.9;24.05;23.88
2431.3;24.05;23.88
2431.7;24.05;23.88
2432.2;24.05;23.88
2432.6;24.05;23.88
2433;24.05;23.88
2433.4;24.05;23.88
2433.8;24.05;23.88
2434.2;24.05;23.88
2434.6;24.05;23.88
2435;24.05;23.88
2435.4;24.05;23.88
2435.8;24.05;23.88
2436.2;24.05;23.88
2436.6;24.05;23.88
2437.1;24.05;23.88
2437.5;24.05;23.88
2437.9;24.05;23.88
2438.3;24.05;23.88
2438.7;24.05;23.88
2439.1;24.05;23.88
2439.5;24.05;23.88
2439.9;24.05;23.88
2440.3;24.05;23.88
2440.7;24.05;23.88
2441.1;24.05;23.88
2441.6;24.05;23.88
2442;24.05;23.88
2442.4;24.05;23.88
2442.8;24.05;23.88
2443.2;24.05;23.88
2443.6;24.05;23.88
2444;24.05;23.88
2444.4;24.05;23.88
2444.8;24.05;23.88
2445.2;24.13;23.88
2445.6;24.05;23.88
2446;24.05;23.88
2446.4;24.05;23.88
2446.9;24.05;23.88
2447.3;24.05;23.88
2447.7;24.05;23.88
2448.1;24.05;23.88
2448.5;24.05;23.88
2448.9;24.05;23.88
2449.3;24.05;23.88
2449.7;24.05;23.88
2450.1;24.13;23.88
2450.5;24.05;23.88
2450.9;24.05;23.88
2451.4;24.05;23.88
2451.8;24.05;23.88
2452.2;24.05;23.88
2452.6;24.05;23.88
2453;24.05;23.88
2453.4;24.05;23.88
2453.8;24.05;23.88
2454.2;24.05;23.88
2454.6;24.13;23.88
2455;24.05;23.88
2455.4;24.05;23.88
2455.8;24.05;23.88
2456.3;24.05;23.88
2456.7;24.05;23.88
2457.1;24.05;23.88
2457.5;24.05;23.88
2457.9;24.05;23.88
2458.3;24.05;23.88
2458.7;24.05;23.88
2459.1;24.13;23.88
2459.5;24.05;23.88
2459.9;24.05;23.88
2460.3;24.05;23.88
2460.8;24.05;23.88
2461.2;24.05;23.88
2461.6;24.05;23.88
2462;24.05;23.88
2462.4;24.05;23.79
2462.8;24.05;23.88
2463.2;24.05;23.88
2463.6;24.05;23.88
2464;24.05;23.88
2464.4;24.05;23.88
2464.8;24.05;23.88
2465.3;24.05;23.88
2465.7;24.05;23.88
2466.1;24.05;23.79
2466.5;24.05;23.88
2466.9;24.05;23.88
2467.3;24.05;23.79
2467.7;24.05;23.88
2468.1;24.05;23.79
2468.5;24.05;23.88
2468.9;24.05;23.88
2469.3;24.05;23.79
2469.8;24.05;23.79
2470.2;24.05;23.88
2470.6;24.05;23.79
2471;24.05;23.79
2471.4;24.05;23.79
2471.8;24.05;23.79
2472.2;24.05;23.79
2472.6;24.05;23.79
2473;24.05;23.79
2473.4;24.05;23.79
2473.8;24.05;23.79
2474.3;24.05;23.79
2474.7;24.05;23.79
2475.1;24.05;23.79
2475.5;24.05;23.79
2475.9;24.05;23.79
2476.3;24.05;23.79
2476.7;24.05;23.79
2477.1;24.05;23.79
2477.5;24.05;23.79
2477.9;24.05;23.79
2478.3;24.05;23.88
2478.7;24.05;23.88
2479.1;24.05;23.88
2479.6;24.05;23.88
2480;24.05;23.88
2480.4;24.05;23.88
2480.8;24.05;23.88
2481.2;24.05;23.88
2481.6;24.05;23.88
2482;24.05;23.88
2482.4;24.05;23.88
2482.8;24.05;23.88
2483.2;24.05;23.88
2483.6;24.05;23.88
2484.1;24.05;23.88
2484.5;24.05;23.88
2484.9;24.05;23.88
2485.3;24.05;23.88
2485.7;24.05;23.88
2486.1;24.05;23.88
2486.5;24.05;23.88
2486.9;24.05;23.88
2487.3;24.05;23.88
2487.7;24.05;23.88
2488.2;24.05;23.88
2488.6;24.05;23.88
2489;24.05;23.88
2489.4;24.05;23.88
2489.8;24.05;23.88
2490.2;24.05;23.88
2490.6;24.05;23.88
2491;24.05;23.88
2491.4;24.05;23.88
2491.8;24.05;23.88
2492.2;24.05;23.88
2492.6;24.05;23.88
2493;24.05;23.88
2493.5;24.05;23.88
2493.9;24.05;23.88
2494.3;24.05;23.88
2494.7;24.05;23.88
2495.1;24.05;23.88
2495.5;24.05;23.88
2495.9;24.05;23.88
2496.3;24.05;23.88
2496.7;24.05;23.88
2497.1;24.05;23.88
2497.6;24.05;23.88
2497.9;24.05;23.88
2498.4;24.05;23.88
2498.8;24.05;23.88
2499.2;24.05;23.88
2499.6;24.05;23.88
2500;24.05;23.88
2500.4;24.05;23.88
2500.8;24.05;23.88
2501.2;24.05;23.88
2501.6;24.05;23.88
2502;24.05;23.88
2502.5;24.05;23.88
2502.9;24.05;23.88
2503.3;24.05;23.79
2503.7;24.05;23.79
2504.1;24.05;23.79
2504.5;24.05;23.88
2504.9;24.05;23.88
2505.3;24.05;23.79
2505.7;24.05;23.79
2506.1;24.05;23.79
2506.5;24.05;23.79
2507;24.05;23.79
2507.4;24.05;23.79
2507.8;24.05;23.79
2508.2;24.05;23.79
2508.6;24.05;23.79
2509;24.05;23.79
2509.4;24.05;23.79
2509.8;24.05;23.79
2510.2;24.05;23.79
2510.6;24.05;23.79
2511;24.05;23.79
2511.4;24.05;23.79
2511.8;24.05;23.79
2512.3;24.05;23.79
2512.7;24.05;23.79
2513.1;24.05;23.79
2513.5;24.05;23.79
2513.9;24.05;23.79
2514.3;24.05;23.79
2514.7;24.05;23.79
2515.1;24.05;23.79
2515.5;24.05;23.79
2515.9;24.05;23.79
2516.3;24.05;23.79
2516.8;24.05;23.79
2517.2;24.05;23.79
2517.6;24.05;23.79
2518;24.05;23.79
2518.4;24.05;23.79
2518.8;24.05;23.79
2519.2;24.05;23.79
2519.6;24.05;23.79
2520;24.05;23.79
2520.4;24.05;23.79
2520.9;24.05;23.79
2521.2;24.05;23.79
2521.7;24.05;23.7
2522.1;24.05;23.79
2522.5;24.05;23.79
2522.9;24.05;23.7
2523.3;24.05;23.7
2523.7;24.05;23.7
2524.1;24.05;23.7
2524.5;24.05;23.7
2524.9;24.05;23.7
2525.3;24.05;23.7
2525.7;24.05;23.7
2526.2;24.05;23.7
2526.6;24.05;23.7
2527;24.05;23.7
2527.4;24.05;23.7
2527.8;24.05;23.7
2528.2;24.05;23.7
2528.6;24.05;23.7
2529;24.05;23.7
2529.4;24.05;23.7
2529.8;24.05;23.7
2530.2;24.05;23.7
2530.7;24.05;23.7
2531.1;24.05;23.7
2531.5;24.05;23.7
2531.9;24.05;23.7
2532.3;24.05;23.7
2532.7;24.05;23.7
2533.1;24.05;23.7
2533.5;24.05;23.7
2533.9;24.05;23.7
2534.3;24.05;23.7
2534.7;24.05;23.7
2535.1;24.05;23.7
2535.6;24.05;23.7
2536;24.05;23.7
2536.4;24.05;23.7
2536.8;24.05;23.7
2537.2;24.05;23.7
2537.6;24.05;23.7
2538;24.05;23.7
2538.4;24.05;23.7
2538.8;24.05;23.7
2539.2;24.05;23.7
2539.6;24.05;23.7
2540;24.05;23.7
2540.5;24.05;23.7
2540.9;24.05;23.7
2541.3;24.05;23.7
2541.7;24.05;23.7
2542.1;24.05;23.7
2542.5;24.05;23.7
2542.9;24.05;23.7
2543.3;24.05;23.7
2543.7;24.05;23.7
2544.1;24.05;23.7
2544.6;24.05;23.7
2545;24.05;23.7
2545.4;24.05;23.7
2545.8;24.05;23.7
2546.2;24.05;23.7
2546.6;24.05;23.7
2547;24.05;23.7
2547.4;24.05;23.7
2547.8;24.05;23.7
2548.2;24.05;23.7
2548.6;24.05;23.7
2549;24.05;23.7
2549.5;24.05;23.7
2549.9;24.05;23.7
2550.3;24.05;23.7
2550.7;24.05;23.7
2551.1;24.05;23.7
2551.5;24.05;23.7
2551.9;24.05;23.7
2552.3;24.05;23.7
2552.7;24.05;23.7
2553.1;24.05;23.7
2553.5;24.05;23.7
2553.9;24.05;23.7
2554.4;24.05;23.7
2554.8;24.05;23.7
2555.2;24.05;23.7
2555.6;24.05;23.7
2556;24.05;23.7
2556.4;24.05;23.7
2556.8;24.05;23.7
2557.2;24.05;23.7
2557.6;24.05;23.7
2558;24.05;23.7
2558.4;24.05;23.7
2558.9;24.05;23.7
2559.3;24.05;23.7
2559.7;24.05;23.7
2560.1;24.05;23.7
2560.5;24.05;23.7
2560.9;24.05;23.7
2561.3;24.05;23.7
2561.7;24.05;23.7
2562.1;24.05;23.7
2562.5;24.05;23.7
2562.9;24.05;23.7
2563.4;24.05;23.7
2563.8;24.05;23.7
2564.2;24.05;23.7
2564.6;24.05;23.7
2565;24.05;23.7
2565.4;24.05;23.7
2565.8;24.05;23.7
2566.2;24.05;23.7
2566.6;24.05;23.7
2567;24.05;23.7
2567.4;24.05;23.7
2567.8;24.05;23.7
2568.3;24.05;23.7
2568.7;24.05;23.7
2569.1;24.05;23.7
2569.5;24.05;23.7
2569.9;24.05;23.7
2570.3;24.05;23.7
2570.7;24.05;23.7
2571.1;24.05;23.7
2571.5;24.05;23.7
2571.9;24.05;23.7
2572.3;24.05;23.7
2572.8;24.05;23.7
2573.2;24.05;23.7
2573.6;24.05;23.7
2574;24.05;23.7
2574.4;24.05;23.7
2574.8;24.05;23.7
2575.2;24.05;23.7
2575.6;24.05;23.7
2576;24.05;23.7
2576.4;24.05;23.7
2576.8;24.05;23.7
2577.3;24.05;23.7
2577.6;24.05;23.7
2578.1;24.05;23.7
2578.5;24.05;23.7
2578.9;24.05;23.7
2579.3;24.05;23.7
2579.7;24.05;23.7
2580.1;24.05;23.7
2580.5;24.05;23.7
2580.9;24.05;23.7
2581.3;24.05;23.7
2581.7;24.05;23.7
2582.1;24.05;23.7
2582.6;24.05;23.7
2583;24.05;23.7
2583.4;24.05;23.7
2583.8;24.05;23.7
2584.2;24.05;23.7
2584.6;24.05;23.7
2585;24.05;23.7
2585.4;24.05;23.7
2585.8;24.05;23.7
2586.2;24.05;23.7
2586.6;24.05;23.7
2587.1;24.05;23.7
2587.5;24.05;23.7
2587.9;24.05;23.7
2588.3;24.05;23.62
2588.7;24.05;23.7
2589.1;24.05;23.7
2589.5;24.05;23.7
2589.9;24.05;23.7
2590.3;24.05;23.7
2590.7;24.05;23.7
2591.1;24.05;23.62
2591.5;24.05;23.7
2592;24.05;23.7
2592.4;24.05;23.7
2592.8;24.05;23.7
2593.2;24.05;23.62
2593.6;24.05;23.7
2594;24.05;23.62
2594.4;24.05;23.7
2594.8;24.05;23.7
2595.2;24.05;23.62
2595.6;24.05;23.7
2596;24.05;23.7
2596.5;24.05;23.62
2596.9;24.05;23.7
2597.3;24.05;23.62
2597.7;24.05;23.62
2598.1;24.05;23.62
2598.5;24.05;23.62
2598.9;24.05;23.62
2599.3;24.05;23.62
2599.7;24.05;23.62
2600.1;24.05;23.62
2600.5;24.05;23.62
2600.9;24.05;23.62
2601.4;24.05;23.62
2601.8;24.05;23.62
2602.2;24.05;23.62
2602.6;24.05;23.62
2603;24.05;23.62
2603.4;24.05;23.62
2603.8;24.05;23.62
2604.2;24.05;23.62
2604.6;24.05;23.62
2605;24.05;23.62
2605.4;24.05;23.62
2605.9;24.05;23.62
2606.3;24.05;23.62
2606.7;24.05;23.62
2607.1;24.05;23.62
2607.5;24.05;23.62
2607.9;24.05;23.62
2608.3;24.05;23.62
2608.7;24.05;23.62
2609.1;24.05;23.62
2609.5;24.05;23.62
2609.9;24.05;23.62
2610.3;24.05;23.62
2610.8;24.05;23.62
2611.2;24.05;23.62
2611.6;24.05;23.62
2612;24.05;23.62
2612.4;24.05;23.62
2612.8;24.05;23.62
2613.2;24.05;23.62
2613.6;24.05;23.62
2614;24.05;23.62
2614.4;24.05;23.62
2614.8;24.05;23.62
2615.3;24.05;23.62
2615.7;24.05;23.62
2616.1;24.05;23.62
2616.5;24.05;23.62
2616.9;24.05;23.62
2617.3;24.05;23.62
2617.7;24.05;23.62
2618.1;24.05;23.62
2618.5;24.05;23.62
2618.9;24.05;23.62
2619.3;24.05;23.62
2619.7;24.05;23.62
2620.2;24.05;23.62
2620.6;24.05;23.62
2621;24.05;23.62
2621.4;24.05;23.62
2621.8;24.05;23.62
2622.2;24.05;23.62
2622.6;24.05;23.62
2623;24.05;23.62
2623.4;24.05;23.62
2623.8;24.05;23.62
2624.2;24.05;23.62
2624.7;24.05;23.62
2625.1;24.05;23.62
2625.5;24.05;23.62
2625.9;24.05;23.62
2626.3;24.05;23.62
2626.7;24.05;23.62
2627.1;24.05;23.62
2627.5;24.05;23.62
2627.9;24.05;23.62
2628.3;24.05;23.62
2628.7;24.05;23.62
2629.2;24.05;23.62
2629.6;24.05;23.62
2630;24.05;23.62
2630.4;24.05;23.62
2630.8;24.05;23.62
2631.2;24.05;23.62
2631.6;24.05;23.62
2632;24.05;23.62
2632.4;24.05;23.62
2632.8;24.05;23.62
2633.2;24.05;23.62
2633.6;24.05;23.62
2634.1;24.05;23.62
2634.5;24.05;23.62
2634.9;24.05;23.62
2635.3;24.05;23.62
2635.7;24.05;23.62
2636.1;24.05;23.62
2636.5;24.05;23.62
2636.9;24.05;23.62
2637.3;24.05;23.62
2637.7;24.05;23.62
2638.1;24.05;23.62
2638.6;24.05;23.62
2639;24.05;23.62
2639.4;24.05;23.62
2639.8;24.05;23.62
2640.2;24.05;23.62
2640.6;24.05;23.62
2641;24.05;23.62
2641.4;24.05;23.62
2641.8;24.05;23.62
2642.2;24.05;23.62
2642.6;24.05;23.62
2643;24.05;23.62
2643.5;24.05;23.62
2643.9;24.05;23.62
2644.3;24.05;23.62
2644.7;24.05;23.62
2645.1;24.05;23.62
2645.5;24.05;23.62
2645.9;24.05;23.62
2646.3;24.05;23.62
2646.7;24.05;23.62
2647.1;24.05;23.62
2647.5;24.05;23.62
2648;24.05;23.62
2648.4;24.05;23.62
2648.8;24.05;23.62
2649.2;24.05;23.62
2649.6;24.05;23.62
2650;24.05;23.62
2650.4;24.05;23.62
2650.8;24.05;23.62
2651.2;24.05;23.62
2651.6;24.05;23.62
2652;24.05;23.62
2652.5;24.05;23.62
2652.9;24.05;23.62
2653.3;24.05;23.62
2653.7;24.05;23.7
2654.1;24.05;23.62
2654.5;24.05;23.62
2654.9;24.05;23.62
2655.3;24.05;23.62
2655.7;24.05;23.7
2656.1;24.05;23.7
2656.5;24.05;23.7
2656.9;24.05;23.7
2657.4;24.05;23.7
2657.8;24.05;23.7
2658.2;24.05;23.7
2658.6;24.05;23.7
2659;24.05;23.7
2659.4;24.05;23.7
2659.8;24.05;23.7
2660.2;24.05;23.7
2660.6;24.05;23.7
2661;24.05;23.7
2661.4;24.05;23.7
2661.9;24.05;23.7
2662.3;24.05;23.7
2662.7;24.05;23.7
2663.1;24.05;23.7
2663.5;24.05;23.7
2663.9;24.05;23.7
2664.3;24.05;23.7
2664.7;24.05;23.7
2665.1;24.05;23.7
2665.5;24.05;23.7
2665.9;24.05;23.7
2666.3;24.05;23.7
2666.8;24.05;23.7
2667.2;24.05;23.7
2667.6;24.05;23.7
2668;24.05;23.7
2668.4;24.05;23.7
2668.8;24.05;23.7
2669.2;24.05;23.79
2669.6;24.05;23.79
