Time [s];Voltage [V];Current [A]
3998.8;3.49;5
3999.2;3.49;5
3999.7;3.49;5
4000.1;3.49;5
4000.5;3.49;5
4000.9;3.49;5
4001.3;3.49;5
4001.7;3.49;5
4002.1;3.49;5
4002.5;3.49;5
4002.9;3.49;5
4003.3;3.49;5
4003.7;3.49;5
4004.1;3.49;5
4004.5;3.49;5
4005;3.49;5
4005.4;3.49;5
4005.8;3.49;5
4006.2;3.49;5
4006.6;3.49;5
4007;3.49;5
4007.4;3.49;5
4007.8;3.49;5
4008.2;3.49;5
4008.6;3.49;5
4009;3.49;5
4009.5;3.49;5
4009.9;3.49;5
4010.3;3.49;5
4010.7;3.49;5
4011.1;3.49;5
4011.5;3.49;5
4011.9;3.49;5
4012.3;3.49;5
4012.7;3.49;5
4013.1;3.49;5
4013.6;3.49;5
4013.9;3.49;5
4014.4;3.49;5
4014.8;3.49;5
4015.2;3.49;5
4015.6;3.49;5
4016;3.49;5
4016.4;3.49;5
4016.8;3.49;5
4017.2;3.49;5
4017.6;3.49;5
4018;3.49;5
4018.4;3.49;5
4018.9;3.49;5
4019.3;3.49;5
4019.7;3.49;5
4020.1;3.49;5
4020.5;3.49;5
4020.9;3.49;5
4021.3;3.49;5
4021.7;3.49;5
4022.1;3.49;5
4022.5;3.49;5
4022.9;3.49;5
4023.4;3.49;5
4023.8;3.49;5
4024.2;3.49;5
4024.6;3.49;5
4025;3.49;5
4025.4;3.49;5
4025.8;3.49;5
4026.2;3.49;5
4026.6;3.49;5
4027;3.49;5
4027.4;3.49;5
4027.8;3.49;5
4028.3;3.49;5
4028.7;3.49;5
4029.1;3.49;5
4029.5;3.49;5
4029.9;3.49;5
4030.3;3.49;5
4030.7;3.49;5
4031.1;3.49;5
4031.5;3.49;5
4031.9;3.49;5
4032.3;3.49;5
4032.8;3.49;5
4033.2;3.49;5
4033.6;3.49;5
4034;3.49;5
4034.4;3.49;5
4034.8;3.49;5
4035.2;3.49;5
4035.6;3.49;5
4036;3.49;5
4036.4;3.49;5
4036.8;3.49;5
4037.2;3.49;5
4037.6;3.49;5
4038.1;3.49;5
4038.5;3.49;5
4038.9;3.49;5
4039.3;3.49;5
4039.7;3.49;5
4040.1;3.49;5
4040.5;3.49;5
4040.9;3.49;5
4041.3;3.49;5
4041.7;3.49;5
4042.2;3.49;5
4042.6;3.49;5
4043;3.49;5
4043.4;3.49;5
4043.8;3.49;5
4044.2;3.49;5
4044.6;3.49;5
4045;3.49;5
4045.4;3.49;5
4045.8;3.49;5
4046.2;3.49;5
4046.6;3.49;5
4047;3.49;5
4047.5;3.49;5
4047.9;3.49;5
4048.3;3.49;5
4048.7;3.49;5
4049.1;3.49;5
4049.5;3.49;5
4049.9;3.49;5
4050.3;3.49;5
4050.7;3.49;5
4051.1;3.49;5
4051.5;3.49;5
4052;3.49;5
4052.4;3.49;5
4052.8;3.49;5
4053.2;3.49;5
4053.6;3.49;5
4054;3.49;5
4054.4;3.49;5
4054.8;3.49;5
4055.2;3.49;5
4055.6;3.49;5
4056;3.49;5
4056.5;3.49;5
4056.9;3.49;5
4057.3;3.49;5
4057.7;3.49;5
4058.1;3.49;5
4058.5;3.49;5
4058.9;3.49;5
4059.3;3.49;5
4059.7;3.49;5
4060.1;3.49;5
4060.5;3.49;5
4060.9;3.49;5
4061.4;3.49;5
4061.8;3.49;5
4062.2;3.49;5
4062.6;3.49;5
4063;3.49;5
4063.4;3.49;5
4063.8;3.49;5
4064.2;3.49;5
4064.6;3.49;5
4065;3.49;5
4065.4;3.49;5
4065.9;3.49;5
4066.3;3.49;5
4066.7;3.49;5
4067.1;3.49;5
4067.5;3.49;5
4067.9;3.49;5
4068.3;3.49;5
4068.7;3.49;5
4069.1;3.49;5
4069.5;3.49;5
4069.9;3.49;5
4070.4;3.49;5
4070.8;3.49;5
4071.2;3.49;5
4071.6;3.49;5
4072;3.49;5
4072.4;3.49;5
4072.8;3.49;5
4073.2;3.49;5
4073.6;3.49;5
4074;3.49;5
4074.4;3.49;5
4074.8;3.49;5
4075.2;3.49;5
4075.7;3.49;5
4076.1;3.49;5
4076.5;3.49;5
4076.9;3.49;5
4077.3;3.49;5
4077.7;3.49;5
4078.1;3.49;5
4078.5;3.49;5
4078.9;3.49;5
4079.3;3.49;5
4079.8;3.49;5
4080.1;3.49;5
4080.6;3.49;5
4081;3.49;5
4081.4;3.49;5
4081.8;3.49;5
4082.2;3.49;5
4082.6;3.49;5
4083;3.49;5
4083.4;3.49;5
4083.8;3.49;5
4084.2;3.49;5
4084.6;3.49;5
4085.1;3.49;5
4085.5;3.49;5
4085.9;3.49;5
4086.3;3.49;5
4086.7;3.49;5
4087.1;3.49;5
4087.5;3.49;5
4087.9;3.49;5
4088.3;3.49;5
4088.7;3.49;5
4089.1;3.49;5
4089.5;3.49;5
4090;3.49;5
4090.4;3.49;5
4090.8;3.49;5
4091.2;3.49;5
4091.6;3.49;5
4092;3.49;5
4092.4;3.49;5
4092.8;3.49;5
4093.2;3.49;5
4093.6;3.49;5
4094;3.49;5
4094.5;3.49;5
4094.9;3.49;5
4095.3;3.49;5
4095.7;3.49;5
4096.1;3.49;5
4096.5;3.49;5
4096.9;3.49;5
4097.3;3.49;5
4097.7;3.49;5
4098.1;3.49;5
4098.5;3.49;5
4099;3.49;5
4099.4;3.49;5
4099.8;3.49;5
4100.2;3.49;5
4100.6;3.49;5
4101;3.49;5
4101.4;3.49;5
4101.8;3.49;5
4102.2;3.49;5
4102.6;3.49;5
4103;3.49;5
4103.4;3.49;5
4103.9;3.49;5
4104.3;3.49;5
4104.7;3.49;5
4105.1;3.49;5
4105.5;3.49;5
4105.9;3.49;5
4106.3;3.49;5
4106.7;3.49;5
4107.1;3.49;5
4107.5;3.49;5
4107.9;3.49;5
4108.4;3.49;5
4108.8;3.49;5
4109.2;3.49;5
4109.6;3.49;5
4110;3.49;5
4110.4;3.49;5
4110.8;3.49;5
4111.2;3.49;5
4111.6;3.49;5
4112;3.49;5
4112.4;3.49;5
4112.8;3.49;5
4113.3;3.49;5
4113.7;3.49;5
4114.1;3.49;5
4114.5;3.49;5
4114.9;3.49;5
4115.3;3.49;5
4115.7;3.49;5
4116.1;3.49;5
4116.5;3.49;5
4116.9;3.49;5
4117.4;3.49;5
4117.7;3.49;5
4118.2;3.49;5
4118.6;3.49;5
4119;3.49;5
4119.4;3.49;5
4119.8;3.49;5
4120.2;3.49;5
4120.6;3.49;5
4121;3.49;5
4121.4;3.49;5
4121.8;3.49;5
4122.2;3.49;5
4122.7;3.49;5
4123.1;3.49;5
4123.5;3.49;5
4123.9;3.49;5
4124.3;3.49;5
4124.7;3.49;5
4125.1;3.49;5
4125.5;3.49;5
4125.9;3.49;5
4126.3;3.49;5
4126.7;3.49;5
4127.2;3.49;5
4127.6;3.49;5
4128;3.49;5
4128.4;3.49;5
4128.8;3.49;5
4129.2;3.49;5
4129.6;3.49;5
4130;3.49;5
4130.4;3.49;5
4130.8;3.49;5
4131.2;3.49;5
4131.6;3.49;5
4132.1;3.49;5
4132.5;3.49;5
4132.9;3.49;5
4133.3;3.49;5
4133.7;3.49;5
4134.1;3.49;5
4134.5;3.49;5
4134.9;3.49;5
4135.3;3.49;5
4135.7;3.49;5
4136.1;3.49;5
4136.6;3.49;5
4137;3.49;5
4137.4;3.49;5
4137.8;3.49;5
4138.2;3.49;5
4138.6;3.49;5
4139;3.49;5
4139.4;3.49;5
4139.8;3.49;5
4140.2;3.49;5
4140.6;3.49;5
4141.1;3.49;5
4141.5;3.49;5
4141.9;3.49;5
4142.3;3.49;5
4142.7;3.49;5
4143.1;3.49;5
4143.5;3.49;5
4143.9;3.49;5
4144.3;3.49;5
4144.7;3.49;5
4145.1;3.49;5
4145.5;3.49;5
4145.9;3.49;5
4146.4;3.49;5
4146.8;3.49;5
4147.2;3.49;5
4147.6;3.49;5
4148;3.49;5
4148.4;3.49;5
4148.8;3.49;5
4149.2;3.49;5
4149.6;3.49;5
4150;3.49;5
4150.5;3.49;5
4150.9;3.49;5
4151.3;3.49;5
4151.7;3.49;5
4152.1;3.49;5
4152.5;3.49;5
4152.9;3.49;5
4153.3;3.49;5
4153.7;3.49;5
4154.1;3.49;5
4154.5;3.49;5
4154.9;3.49;5
4155.3;3.49;5
4155.8;3.49;5
4156.2;3.49;5
4156.6;3.49;5
4157;3.5;5
4157.4;3.5;5
4157.8;3.5;5
4158.2;3.5;5
4158.6;3.5;5
4159;3.5;5
4159.4;3.5;5
4159.8;3.5;5
4160.2;3.5;5
4160.7;3.5;5
4161.1;3.5;5
4161.5;3.5;5
4161.9;3.5;5
4162.3;3.5;5
4162.7;3.5;5
4163.1;3.5;5
4163.5;3.5;5
4163.9;3.5;5
4164.3;3.5;5
4164.8;3.5;5
4165.2;3.5;5
4165.6;3.5;5
4166;3.5;5
4166.4;3.5;5
4166.8;3.5;5
4167.2;3.5;5
4167.6;3.5;5
4168;3.5;5
4168.4;3.5;5
4168.8;3.5;5
4169.2;3.5;5
4169.7;3.5;5
4170.1;3.5;5
4170.5;3.5;5
4170.9;3.5;5
4171.3;3.5;5
4171.7;3.5;5
4172.1;3.5;5
4172.5;3.5;5
4172.9;3.5;5
4173.3;3.5;5
4173.7;3.5;5
4174.2;3.5;5
4174.6;3.5;5
4175;3.5;5
4175.4;3.5;5
4175.8;3.5;5
4176.2;3.5;5
4176.6;3.5;5
4177;3.5;5
4177.4;3.5;5
4177.8;3.5;5
4178.2;3.5;5
4178.6;3.5;5
4179.1;3.5;5
4179.5;3.5;5
4179.9;3.5;5
4180.3;3.5;5
4180.7;3.5;5
4181.1;3.5;5
4181.5;3.5;5
4181.9;3.5;5
4182.3;3.5;5
4182.7;3.5;5
4183.1;3.5;5
4183.6;3.5;5
4184;3.5;5
4184.4;3.5;5
4184.8;3.5;5
4185.2;3.5;5
4185.6;3.5;5
4186;3.5;5
4186.4;3.5;5
4186.8;3.5;5
4187.2;3.5;5
4187.6;3.5;5
4188;3.5;5
4188.4;3.5;5
4188.9;3.5;5
4189.3;3.5;5
4189.7;3.5;5
4190.1;3.5;5
4190.5;3.5;5
4190.9;3.5;5
4191.3;3.5;5
4191.7;3.5;5
4192.1;3.5;5
4192.5;3.5;5
4193;3.5;5
4193.4;3.5;5
4193.8;3.5;5
4194.2;3.5;5
4194.6;3.5;5
4195;3.5;5
4195.4;3.5;5
4195.8;3.5;5
4196.2;3.5;5
4196.6;3.5;5
4197;3.5;5
4197.4;3.5;5
4197.9;3.5;5
4198.3;3.5;5
4198.7;3.5;5
4199.1;3.5;5
4199.5;3.5;5
4199.9;3.5;5
4200.3;3.5;5
4200.7;3.5;5
4201.1;3.5;5
4201.5;3.5;5
4201.9;3.5;5
4202.3;3.5;5
4202.8;3.5;5
4203.2;3.5;5
4203.6;3.5;5
4204;3.5;5
4204.4;3.5;5
4204.8;3.5;5
4205.2;3.5;5
4205.6;3.5;5
4206;3.5;5
4206.4;3.5;5
4206.8;3.5;5
4207.3;3.5;5
4207.7;3.5;5
4208.1;3.5;5
4208.5;3.5;5
4208.9;3.5;5
4209.3;3.5;5
4209.7;3.5;5
4210.1;3.5;5
4210.5;3.5;5
4210.9;3.5;5
4211.3;3.5;5
4211.7;3.5;5
4212.2;3.5;5
4212.6;3.5;5
4213;3.5;5
4213.4;3.5;5
4213.8;3.5;5
4214.2;3.5;5
4214.6;3.5;5
4215;3.5;5
4215.4;3.5;5
4215.8;3.5;5
4216.2;3.5;5
4216.7;3.5;5
4217.1;3.5;5
4217.5;3.5;5
4217.9;3.5;5
4218.3;3.5;5
4218.7;3.5;5
4219.1;3.5;5
4219.5;3.5;5
4219.9;3.5;5
4220.3;3.5;5
4220.7;3.5;5
4221.2;3.5;5
4221.6;3.5;5
4222;3.5;5
4222.4;3.5;5
4222.8;3.5;5
4223.2;3.5;5
4223.6;3.5;5
4224;3.5;5
4224.4;3.5;5
4224.8;3.5;5
4225.2;3.5;5
4225.6;3.5;5
4226;3.5;5
4226.5;3.5;5
4226.9;3.5;5
4227.3;3.5;5
4227.7;3.5;5
4228.1;3.5;5
4228.5;3.5;5
4228.9;3.5;5
4229.3;3.5;5
4229.7;3.5;5
4230.1;3.5;5
4230.6;3.5;5
4231;3.5;5
4231.4;3.5;5
4231.8;3.5;5
4232.2;3.5;5
4232.6;3.5;5
4233;3.5;5
4233.4;3.5;5
4233.8;3.5;5
4234.2;3.5;5
4234.6;3.5;5
4235;3.5;5
4235.5;3.5;5
4235.9;3.5;5
4236.3;3.5;5
4236.7;3.5;5
4237.1;3.5;5
4237.5;3.5;5
4237.9;3.5;5
4238.3;3.5;5
4238.7;3.5;5
4239.1;3.5;5
4239.5;3.5;5
4239.9;3.5;5
4240.4;3.5;5
4240.8;3.5;5
4241.2;3.5;5
4241.6;3.5;5
4242;3.5;5
4242.4;3.5;5
4242.8;3.5;5
4243.2;3.5;5
4243.6;3.5;5
4244;3.5;5
4244.4;3.5;5
4244.8;3.5;5
4245.3;3.5;5
4245.7;3.5;5
4246.1;3.5;5
4246.5;3.5;5
4246.9;3.5;5
4247.3;3.5;5
4247.7;3.5;5
4248.1;3.5;5
4248.5;3.5;5
4248.9;3.5;5
4249.3;3.5;5
4249.8;3.5;5
4250.2;3.5;5
4250.6;3.5;5
4251;3.5;5
4251.4;3.5;5
4251.8;3.5;5
4252.2;3.5;5
4252.6;3.5;5
4253;3.5;5
4253.4;3.5;5
4253.8;3.5;5
4254.3;3.5;5
4254.7;3.5;5
4255.1;3.5;5
4255.5;3.5;5
4255.9;3.5;5
4256.3;3.5;5
4256.7;3.5;5
4257.1;3.5;5
4257.5;3.5;5
4257.9;3.5;5
4258.3;3.5;5
4258.7;3.5;5
4259.2;3.5;5
4259.6;3.5;5
4260;3.5;5
4260.4;3.5;5
4260.8;3.5;5
4261.2;3.5;5
4261.6;3.5;5
4262;3.5;5
4262.4;3.5;5
4262.8;3.5;5
4263.2;3.5;5
4263.7;3.5;5
4264.1;3.5;5
4264.5;3.5;5
4264.9;3.5;5
4265.3;3.5;5
4265.7;3.5;5
4266.1;3.5;5
4266.5;3.5;5
4266.9;3.5;5
4267.3;3.5;5
4267.7;3.5;5
4268.1;3.5;5
4268.6;3.5;5
4269;3.5;5
4269.4;3.5;5
4269.8;3.5;5
4270.2;3.5;5
4270.6;3.5;5
4271;3.5;5
4271.4;3.5;5
4271.8;3.5;5
4272.2;3.5;5
4272.6;3.5;5
4273.1;3.5;5
4273.5;3.5;5
4273.9;3.5;5
4274.3;3.5;5
4274.7;3.5;5
4275.1;3.5;5
4275.5;3.5;5
4275.9;3.5;5
4276.3;3.5;5
4276.7;3.5;5
4277.1;3.5;5
4277.5;3.5;5
4277.9;3.5;5
4278.4;3.5;5
4278.8;3.5;5
4279.2;3.5;5
4279.6;3.5;5
4280;3.5;5
4280.4;3.5;5
4280.8;3.5;5
4281.2;3.5;5
4281.6;3.5;5
4282;3.5;5
4282.4;3.5;5
4282.9;3.5;5
4283.3;3.5;5
4283.7;3.5;5
4284.1;3.5;5
4284.5;3.5;5
4284.9;3.5;5
4285.3;3.5;5
4285.7;3.5;5
4286.1;3.5;5
4286.5;3.5;5
4287;3.5;5
4287.4;3.5;5
4287.8;3.5;5
4288.2;3.5;5
4288.6;3.5;5
4289;3.5;5
4289.4;3.5;5
4289.8;3.5;5
4290.2;3.5;5
4290.6;3.5;5
4291;3.5;5
4291.4;3.5;5
4291.9;3.5;5
4292.3;3.5;5
4292.7;3.5;5
4293.1;3.5;5
4293.5;3.5;5
4293.9;3.5;5
4294.3;3.5;5
4294.7;3.5;5
4295.1;3.5;5
4295.5;3.5;5
4295.9;3.5;5
4296.3;3.5;5
4296.8;3.5;5
4297.2;3.5;5
4297.6;3.5;5
4298;3.5;5
4298.4;3.5;5
4298.8;3.5;5
4299.2;3.5;5
4299.6;3.5;5
4300;3.5;5
4300.4;3.5;5
4300.8;3.5;5
4301.2;3.5;5
4301.6;3.5;5
4302.1;3.5;5
4302.5;3.5;5
4302.9;3.5;5
4303.3;3.5;5
4303.7;3.5;5
4304.1;3.5;5
4304.5;3.5;5
4304.9;3.5;5
4305.3;3.5;5
4305.7;3.5;5
4306.1;3.5;5
4306.6;3.5;5
4307;3.5;5
4307.4;3.5;5
4307.8;3.5;5
4308.2;3.5;5
4308.6;3.5;5
4309;3.5;5
4309.4;3.5;5
4309.8;3.5;5
4310.2;3.5;5
4310.6;3.5;5
4311;3.5;5
4311.5;3.5;5
4311.9;3.5;5
4312.3;3.5;5
4312.7;3.5;5
4313.1;3.5;5
4313.5;3.5;5
4313.9;3.5;5
4314.3;3.5;5
4314.7;3.5;5
4315.1;3.5;5
4315.5;3.5;5
4316;3.5;5
4316.4;3.5;5
4316.8;3.5;5
4317.2;3.5;5
4317.6;3.5;5
4318;3.5;5
4318.4;3.5;5
4318.8;3.5;5
4319.2;3.5;5
4319.6;3.5;5
4320;3.5;5
4320.5;3.5;5
4320.9;3.5;5
4321.3;3.5;5
4321.7;3.5;5
4322.1;3.5;5
4322.5;3.5;5
4322.9;3.5;5
4323.3;3.5;5
4323.7;3.5;5
4324.1;3.5;5
4324.5;3.5;5
4325;3.5;5
4325.3;3.5;5
4325.8;3.5;5
4326.2;3.5;5
4326.6;3.5;5
4327;3.5;5
4327.4;3.5;5
4327.8;3.5;5
4328.2;3.5;5
4328.6;3.5;5
4329;3.5;5
4329.4;3.5;5
4329.8;3.5;5
4330.3;3.5;5
4330.7;3.5;5
4331.1;3.5;5
4331.5;3.5;5
4331.9;3.5;5
4332.3;3.5;5
4332.7;3.5;5
4333.1;3.5;5
4333.5;3.5;5
4333.9;3.5;5
4334.3;3.5;5
4334.8;3.5;5
4335.2;3.5;5
4335.6;3.5;5
4336;3.5;5
4336.4;3.5;5
4336.8;3.5;5
4337.2;3.5;5
4337.6;3.5;5
4338;3.5;5
4338.4;3.5;5
4338.8;3.5;5
4339.2;3.5;5
4339.7;3.5;5
4340.1;3.5;5
4340.5;3.5;5
4340.9;3.5;5
4341.3;3.5;5
4341.7;3.5;5
4342.1;3.5;5
4342.5;3.5;5
4342.9;3.5;5
4343.3;3.5;5
4343.7;3.5;5
4344.2;3.5;5
4344.6;3.5;5
4345;3.5;5
4345.4;3.5;5
4345.8;3.5;5
4346.2;3.5;5
4346.6;3.5;5
4347;3.5;5
4347.4;3.5;5
4347.8;3.5;5
4348.3;3.5;5
4348.7;3.5;5
4349.1;3.5;5
4349.5;3.5;5
4349.9;3.5;5
4350.3;3.5;5
4350.7;3.5;5
4351.1;3.5;5
4351.5;3.5;5
4351.9;3.5;5
4352.3;3.5;5
4352.7;3.5;5
4353.2;3.5;5
4353.6;3.5;5
4354;3.5;5
4354.4;3.5;5
4354.8;3.5;5
4355.2;3.5;5
4355.6;3.5;5
4356;3.5;5
4356.4;3.5;5
4356.8;3.5;5
4357.2;3.5;5
4357.7;3.5;5
4358.1;3.5;5
4358.5;3.5;5
4358.9;3.5;5
4359.3;3.5;5
4359.7;3.5;5
4360.1;3.5;5
4360.5;3.5;5
4360.9;3.5;5
4361.3;3.5;5
4361.7;3.5;5
4362.1;3.5;5
4362.5;3.5;5
4362.9;3.5;5
4363.4;3.5;5
4363.8;3.5;5
4364.2;3.5;5
4364.6;3.5;5
4365;3.5;5
4365.4;3.5;5
4365.8;3.5;5
4366.2;3.5;5
4366.6;3.5;5
4367;3.5;5
4367.5;3.5;5
4367.9;3.5;5
4368.3;3.5;5
4368.7;3.5;5
4369.1;3.5;5
4369.5;3.5;5
4369.9;3.5;5
4370.3;3.5;5
4370.7;3.5;5
4371.1;3.5;5
4371.5;3.5;5
4372;3.5;5
4372.4;3.5;5
4372.8;3.5;5
4373.2;3.5;5
4373.6;3.5;5
4374;3.5;5
4374.4;3.5;5
4374.8;3.5;5
4375.2;3.5;5
4375.6;3.5;5
4376;3.5;5
4376.4;3.5;5
4376.9;3.5;5
4377.3;3.5;5
4377.7;3.5;5
4378.1;3.5;5
4378.5;3.5;5
4378.9;3.5;5
4379.3;3.5;5
4379.7;3.5;5
4380.1;3.5;5
4380.5;3.5;5
4380.9;3.5;5
4381.3;3.5;5
4381.7;3.5;5
4382.2;3.5;5
4382.6;3.5;5
4383;3.5;5
4383.4;3.5;5
4383.8;3.5;5
4384.2;3.5;5
4384.6;3.5;5
4385;3.5;5
4385.4;3.5;5
4385.8;3.5;5
4386.2;3.5;5
4386.7;3.5;5
4387.1;3.5;5
4387.5;3.5;5
4387.9;3.5;5
4388.3;3.5;5
4388.7;3.5;5
4389.1;3.5;5
4389.5;3.5;5
4389.9;3.5;5
4390.3;3.5;5
4390.7;3.5;5
4391.2;3.5;5
4391.6;3.5;5
4392;3.5;5
4392.4;3.5;5
4392.8;3.5;5
4393.2;3.5;5
4393.6;3.5;5
4394;3.5;5
4394.4;3.5;5
4394.8;3.5;5
4395.2;3.5;5
4395.6;3.5;5
4396.1;3.5;5
4396.5;3.5;5
4396.9;3.5;5
4397.3;3.5;5
4397.7;3.5;5
4398.1;3.5;5
4398.5;3.5;5
4398.9;3.5;5
4399.3;3.5;5
4399.7;3.5;5
4400.1;3.5;5
4400.6;3.5;5
4401;3.5;5
4401.4;3.5;5
4401.8;3.5;5
4402.2;3.5;5
4402.6;3.5;5
4403;3.5;5
4403.4;3.5;5
4403.8;3.5;5
4404.2;3.5;5
4404.6;3.5;5
4405;3.5;5
4405.5;3.5;5
4405.9;3.5;5
4406.3;3.5;5
4406.7;3.5;5
4407.1;3.5;5
4407.5;3.5;5
4407.9;3.5;5
4408.3;3.5;5
4408.7;3.5;5
4409.1;3.5;5
4409.5;3.5;5
4409.9;3.5;5
4410.4;3.5;5
4410.8;3.5;5
4411.2;3.5;5
4411.6;3.5;5
4412;3.5;5
4412.4;3.5;5
4412.8;3.5;5
4413.2;3.5;5
4413.6;3.5;5
4414.1;3.5;5
4414.4;3.5;5
4414.9;3.5;5
4415.3;3.5;5
4415.7;3.5;5
4416.1;3.5;5
4416.5;3.5;5
4416.9;3.5;5
4417.3;3.5;5
4417.7;3.5;5
4418.1;3.5;5
4418.5;3.5;5
4418.9;3.5;5
4419.4;3.5;5
4419.7;3.5;5
4420.2;3.5;5
4420.6;3.5;5
4421;3.5;5
4421.4;3.5;5
4421.8;3.5;5
4422.2;3.5;5
4422.6;3.5;5
4423;3.5;5
4423.4;3.5;5
4423.9;3.5;5
4424.2;3.5;5
4424.7;3.5;5
4425.1;3.5;5
4425.5;3.5;5
4425.9;3.5;5
4426.3;3.5;5
4426.7;3.5;5
4427.1;3.5;5
4427.5;3.5;5
4427.9;3.5;5
4428.4;3.5;5
4428.7;3.5;5
4429.2;3.5;5
4429.6;3.5;5
4430;3.5;5
4430.4;3.5;5
4430.8;3.5;5
4431.2;3.5;5
4431.6;3.5;5
4432;3.5;5
4432.4;3.5;5
4432.8;3.5;5
4433.3;3.5;5
4433.7;3.5;5
4434.1;3.5;5
4434.5;3.5;5
4434.9;3.5;5
4435.3;3.5;5
4435.7;3.5;5
4436.1;3.5;5
4436.5;3.5;5
4436.9;3.5;5
4437.3;3.5;5
4437.7;3.5;5
4438.1;3.5;5
4438.6;3.5;5
4439;3.5;5
4439.4;3.5;5
4439.8;3.5;5
4440.2;3.5;5
4440.6;3.5;5
4441;3.5;5
4441.4;3.5;5
4441.8;3.5;5
4442.2;3.5;5
4442.6;3.5;5
4443.1;3.5;5
4443.5;3.5;5
4443.9;3.5;5
4444.3;3.5;5
4444.7;3.5;5
4445.1;3.5;5
4445.5;3.5;5
4445.9;3.5;5
4446.3;3.5;5
4446.7;3.5;5
4447.1;3.5;5
4447.5;3.5;5
4448;3.5;5
4448.4;3.5;5
4448.8;3.5;5
4449.2;3.5;5
4449.6;3.5;5
4450;3.5;5
4450.4;3.5;5
4450.8;3.5;5
4451.2;3.5;5
4451.6;3.5;5
4452;3.5;5
4452.4;3.5;5
4452.9;3.5;5
4453.3;3.5;5
4453.7;3.5;5
4454.1;3.5;5
4454.5;3.5;5
4454.9;3.5;5
4455.3;3.5;5
4455.7;3.5;5
4456.1;3.5;5
4456.5;3.5;5
4457;3.5;5
4457.4;3.5;5
4457.8;3.5;5
4458.2;3.5;5
4458.6;3.5;5
4459;3.5;5
4459.4;3.5;5
4459.8;3.5;5
4460.2;3.5;5
4460.6;3.5;5
4461;3.5;5
4461.4;3.5;5
4461.8;3.5;5
4462.3;3.5;5
4462.7;3.5;5
4463.1;3.5;5
4463.5;3.5;5
4463.9;3.5;5
4464.3;3.5;5
4464.7;3.5;5
4465.1;3.5;5
4465.5;3.5;5
4466;3.5;5
4466.3;3.5;5
4466.8;3.5;5
4467.2;3.5;5
4467.6;3.5;5
4468;3.5;5
4468.4;3.5;5
4468.8;3.5;5
4469.2;3.5;5
4469.6;3.5;5
4470;3.5;5
4470.4;3.5;5
4470.8;3.5;5
4471.3;3.5;5
4471.7;3.5;5
4472.1;3.5;5
4472.5;3.5;5
4472.9;3.5;5
4473.3;3.5;5
4473.7;3.5;5
4474.1;3.5;5
4474.5;3.5;5
4474.9;3.5;5
4475.3;3.5;5
4475.7;3.5;5
4476.1;3.5;5
4476.6;3.5;5
4477;3.5;5
4477.4;3.5;5
4477.8;3.5;5
4478.2;3.5;5
4478.6;3.5;5
4479;3.5;5
4479.4;3.5;5
4479.8;3.5;5
4480.2;3.5;5
4480.7;3.5;5
4481.1;3.5;5
4481.5;3.5;5
4481.9;3.5;5
4482.3;3.5;5
4482.7;3.5;5
4483.1;3.5;5
4483.5;3.5;5
4483.9;3.5;5
4484.3;3.5;5
4484.7;3.5;5
4485.1;3.5;5
4485.6;3.5;5
4486;3.5;5
4486.4;3.5;5
4486.8;3.5;5
4487.2;3.5;5
4487.6;3.5;5
4488;3.5;5
4488.4;3.5;5
4488.8;3.5;5
4489.2;3.5;5
4489.6;3.5;5
4490;3.5;5
4490.5;3.5;5
4490.9;3.5;5
4491.3;3.5;5
4491.7;3.5;5
4492.1;3.5;5
4492.5;3.5;5
4492.9;3.5;5
4493.3;3.5;5
4493.7;3.5;5
4494.1;3.5;5
4494.5;3.5;5
4494.9;3.5;5
4495.4;3.5;5
4495.8;3.5;5
4496.2;3.5;5
4496.6;3.5;5
4497;3.5;5
4497.4;3.5;5
4497.8;3.5;5
4498.2;3.5;5
4498.6;3.5;5
4499;3.5;5
4499.4;3.5;5
4499.9;3.5;5
4500.3;3.5;5
4500.7;3.5;5
4501.1;3.5;5
4501.5;3.5;5
4501.9;3.5;5
4502.3;3.5;5
4502.7;3.5;5
4503.1;3.5;5
4503.5;3.5;5
4503.9;3.5;5
4504.4;3.5;5
4504.8;3.5;5
4505.2;3.5;5
4505.6;3.5;5
4506;3.5;5
4506.4;3.5;5
4506.8;3.5;5
4507.2;3.5;5
4507.6;3.5;5
4508;3.5;5
4508.4;3.5;5
4508.8;3.5;5
4509.2;3.5;5
4509.7;3.5;5
4510.1;3.5;5
4510.5;3.5;5
4510.9;3.5;5
4511.3;3.5;5
4511.7;3.5;5
4512.1;3.5;5
4512.5;3.5;5
4512.9;3.5;5
4513.3;3.5;5
4513.8;3.5;5
4514.2;3.5;5
4514.6;3.5;5
4515;3.5;5
4515.4;3.5;5
4515.8;3.5;5
4516.2;3.5;5
4516.6;3.5;5
4517;3.5;5
4517.4;3.5;5
4517.8;3.5;5
4518.3;3.5;5
4518.7;3.5;5
4519.1;3.5;5
4519.5;3.5;5
4519.9;3.5;5
4520.3;3.5;5
4520.7;3.5;5
4521.1;3.5;5
4521.5;3.5;5
4521.9;3.5;5
4522.3;3.5;5
4522.7;3.5;5
4523.1;3.5;5
4523.6;3.5;5
4524;3.5;5
4524.4;3.5;5
4524.8;3.5;5
4525.2;3.5;5
4525.6;3.5;5
4526;3.5;5
4526.4;3.5;5
4526.8;3.5;5
4527.2;3.5;5
